battle_id,winner,turns,won,team_us,team_opp,fainted_us,fainted_opp,moves_used
battle-gen9randomdoublesbattle-90159,V1_B_a87e,21,0,ariados|farigiraf|gengar|irontreads|krookodile|lycanroc,avalugg|clodsire|ironbundle|ironmoth|luxray|tatsugiri,6,5,
battle-gen9randomdoublesbattle-90160,V1_B_a87e,13,0,alcremiemintcream|copperajah|deoxys|gallade|leafeon|sudowoodo,ambipom|dewgong|ironleaves|meowstic|okidogi|taurospaldeablaze,6,3,
battle-gen9randomdoublesbattle-90161,V1_A_a87e,23,1,azelf|coalossal|dusknoir|golduck|murkrow|porygon2,blissey|cetitan|dragonite|galvantula|skuntank|tsareena,5,6,
battle-gen9randomdoublesbattle-90162,V1_B_a87e,22,0,electabuzz|grumpig|houndstone|mimikyubusted|noctowl|oinkologne,granbull|irontreads|kingdra|manaphy|swalot|tyranitar,6,1,
battle-gen9randomdoublesbattle-90163,V1_B_a87e,12,0,ironboulder|kleavor|lilliganthisui|seviper|spidops|thundurustherian,cinccino|flamigo|ironvaliant|moltresgalar|sceptile|wugtrio,6,1,
battle-gen9randomdoublesbattle-90164,V1_B_a87e,16,0,ampharos|dachsbun|empoleon|leavanny|toxtricitylowkey|tropius,lanturn|mandibuzz|meowscarada|mesprit|sudowoodo|virizion,6,3,
battle-gen9randomdoublesbattle-90165,V1_A_a87e,14,1,carbink|fluttermane|pecharunt|vaporeon|volcarona|wugtrio,flareon|krookodile|revavroom|scrafty|taurospaldeaaqua|torterra,4,6,
battle-gen9randomdoublesbattle-90166,V1_B_a87e,16,0,alcremielemoncream|basculegion|cinderace|cryogonal|drednaw|porygonz,altaria|brambleghast|bruxish|mukalola|pikachuoriginal|tornadus,6,3,
battle-gen9randomdoublesbattle-90167,V1_A_a87e,19,1,corviknight|granbull|regigigas|roaringmoon|uxie|weavile,espathra|floatzel|golemalola|grimmsnarl|noctowl|scizor,3,6,
battle-gen9randomdoublesbattle-90168,V1_A_a87e,28,1,arceusgrass|chandelure|enamorustherian|samurotthisui|scyther|swalot,camerupt|kingdra|mamoswine|necrozma|rotommow|sableye,4,6,
battle-gen9randomdoublesbattle-90169,V1_A_a87e,16,1,arceusdragon|cetitan|cobalion|duraludon|falinks|murkrow,bastiodon|clefable|pyroar|regidrago|stonjourner|toucannon,6,6,
battle-gen9randomdoublesbattle-90170,V1_B_a87e,13,0,archaludon|dragonite|dusknoir|hitmonlee|quaquaval|rotommow,arceusdragon|infernape|ironleaves|skeledirge|tatsugiri|thundurus,6,2,
battle-gen9randomdoublesbattle-90171,V1_A_a87e,11,1,dragapult|dragonite|furret|grumpig|hoopa|pyroar,annihilape|basculegion|bastiodon|gallade|reshiram|roaringmoon,2,6,
battle-gen9randomdoublesbattle-90172,V1_B_a87e,14,0,abomasnow|crabominable|mudsdale|noivern|scyther|weezinggalar,ditto|glalie|medicham|solgaleo|vikavolt,6,2,
battle-gen9randomdoublesbattle-90173,V1_B_a87e,16,0,entei|golduck|leavanny|mamoswine|regieleki|volcanion,kricketune|leavanny|mew|oranguru|thundurustherian|toxicroak,6,4,
battle-gen9randomdoublesbattle-90174,V1_A_a87e,12,1,dachsbun|emboar|manaphy|meowscarada|mienshao|perrserker,darkrai|drifblim|furret|pawmot|poliwrath|wugtrio,2,6,
battle-gen9randomdoublesbattle-90175,V1_B_a87e,20,0,banette|mienshao|mightyena|sableye|vaporeon|volcarona,bastiodon|kleavor|luxray|meganium|registeel|sceptile,6,5,
battle-gen9randomdoublesbattle-90176,V1_A_a87e,17,1,cryogonal|dodrio|flapple|flareon|hippowdon|ironcrown,armarouge|beartic|grafaiai|mandibuzz|spiritomb|zaciancrowned,4,6,
battle-gen9randomdoublesbattle-90177,V1_B_a87e,12,0,arceuselectric|basculegionf|cobalion|ditto|greninja|metagross,chienpao|chimecho|gholdengo|indeedee|mandibuzz|porygon2,6,2,
battle-gen9randomdoublesbattle-90178,V1_A_a87e,15,1,blaziken|excadrill|mabosstiff|regieleki|walkingwake|whimsicott,cinderace|delphox|enamorus|leafeon|meloetta|zarudedada,4,6,
battle-gen9randomdoublesbattle-90179,V1_B_a87e,11,0,altaria|blaziken|eternatus|ironcrown|scovillain|vivillonsavanna,delphox|gumshoos|hitmonchan|kleavor|slaking|wochien,6,2,
battle-gen9randomdoublesbattle-90180,V1_B_a87e,13,0,eiscue|glaceon|overqwil|primarina|regieleki|sawsbuck,ditto|farigiraf|heatran|hitmontop|rhydon|zapdos,6,4,
battle-gen9randomdoublesbattle-90181,V1_A_a87e,20,1,fluttermane|flygon|golduck|ninetalesalola|raichualola|tatsugiri,comfey|deoxysspeed|raichualola|shayminsky|skeledirge|vaporeon,2,6,
battle-gen9randomdoublesbattle-90182,V1_B_a87e,32,0,chimecho|dialga|rampardos|swampert|tatsugiri|venusaur,bastiodon|ditto|lokix|sawsbuckautumn|torkoal|toxapex,6,5,
battle-gen9randomdoublesbattle-90183,V1_B_a87e,14,0,cinderace|floatzel|lucario|lycanrocmidnight|sunflora|urshifurapidstrike,giratina|gumshoos|latias|lunala|regice|vespiquen,6,4,
battle-gen9randomdoublesbattle-90184,V1_A_a87e,15,1,appletun|azelf|dodrio|irontreads|registeel|tyranitar,dusknoir|espathra|honchkrow|houndstone|manaphy|overqwil,5,6,
battle-gen9randomdoublesbattle-90185,V1_B_a87e,19,0,chandelure|cinccino|klawf|ninetales|swanna|wigglytuff,darkrai|jirachi|reuniclus|rotomfan|scovillain|toxtricity,6,2,
battle-gen9randomdoublesbattle-90186,V1_B_a87e,22,0,hitmonlee|hitmontop|kleavor|magcargo|reuniclus|smeargle,electivire|excadrill|gardevoir|granbull|pachirisu|zamazenta,6,5,
battle-gen9randomdoublesbattle-90187,V1_B_a87e,14,0,chandelure|eiscuenoice|lilliganthisui|pyroar|slowkinggalar|veluza,magmar|mukalola|regirock|shiftry|slitherwing|smeargle,6,3,
battle-gen9randomdoublesbattle-90188,V1_B_a87e,12,0,braviary|hydrapple|ironvaliant|mimikyubusted|necrozma|zoroarkhisui,annihilape|glaceon|hooh|regirock|taurospaldeacombat|zarude,6,1,
battle-gen9randomdoublesbattle-90189,V1_A_a87e,17,1,avalugghisui|flamigo|flapple|kingdra|rampardos|vikavolt,brambleghast|clefairy|mamoswine|serperior|ursaluna|volcanion,3,6,
battle-gen9randomdoublesbattle-90190,V1_B_a87e,16,0,dondozo|frosmoth|kingambit|quaquaval|terrakion|vileplume,blissey|flygon|hydreigon|mightyena|pikachuoriginal|weezinggalar,6,3,
battle-gen9randomdoublesbattle-90191,V1_B_a87e,12,0,chandelure|floatzel|grumpig|tornadus|tsareena|zamazenta,ariados|furret|greedent|hydrapple|irontreads|scizor,6,1,
battle-gen9randomdoublesbattle-90192,V1_B_a87e,12,0,clodsire|kyurem|medicham|mewtwo|victreebel|volcanion,abomasnow|bombirdier|gardevoir|staraptor|tauros|torterra,6,3,
battle-gen9randomdoublesbattle-90193,V1_A_a87e,32,1,ampharos|dudunsparcethreesegment|porygon2|regidrago|vaporeon|virizion,braviary|dragonite|eelektross|oinkologne|probopass|regirock,5,6,
battle-gen9randomdoublesbattle-90194,V1_B_a87e,18,0,basculin|clefable|hoopa|mandibuzz|perrserker|rotomwash,breloom|jolteon|rabsca|reuniclus|terrakion|toxtricity,6,4,
battle-gen9randomdoublesbattle-90195,V1_A_a87e,23,1,arceusfighting|dudunsparcethreesegment|espathra|glaceon|ogerpon|urshifurapidstrike,banette|cetitan|glalie|persian|talonflame|taurospaldeaaqua,5,6,
battle-gen9randomdoublesbattle-90196,V1_B_a87e,10,0,espeon|furret|gothitelle|leafeon|scyther|zapdosgalar,beartic|bombirdier|gallade|greattusk|kleavor|rhyperior,6,4,
battle-gen9randomdoublesbattle-90197,V1_B_a87e,19,0,dondozo|electabuzz|ironboulder|kricketune|necrozma|swampert,gothitelle|grumpig|honchkrow|hydreigon|lucario|oricoriopompom,6,2,
battle-gen9randomdoublesbattle-90198,V1_A_a87e,13,1,camerupt|dodrio|glastrier|goodrahisui|honchkrow|slowbro,archaludon|charizard|dondozo|grafaiai|kingdra|scrafty,3,6,
battle-gen9randomdoublesbattle-90199,V1_A_a87e,15,1,alomomola|araquanid|ironcrown|ironleaves|noctowl|tinkaton,fezandipiti|flareon|koraidon|mightyena|mimikyu|sableye,4,6,
battle-gen9randomdoublesbattle-90200,V1_B_a87e,15,0,arboliva|bombirdier|dodrio|electivire|pawmot|volbeat,excadrill|heracross|hitmontop|indeedee|mabosstiff|salazzle,6,3,
battle-gen9randomdoublesbattle-90201,V1_A_a87e,19,1,amoonguss|azumarill|deoxysspeed|oranguru|regice|regidrago,brutebonnet|clodsire|dedenne|kleavor|luvdisc|taurospaldeaaqua,4,6,
battle-gen9randomdoublesbattle-90202,V1_B_a87e,14,0,cinderace|empoleon|enamorus|lokix|necrozmaduskmane|swampert,carbink|donphan|empoleon|gholdengo|glalie|toedscruel,6,2,
battle-gen9randomdoublesbattle-90203,V1_A_a87e,39,1,bronzong|ironbundle|miniorindigo|shaymin|vivillon|weezing,ariados|clefable|florgesyellow|grumpig|jirachi|palkiaorigin,4,6,
battle-gen9randomdoublesbattle-90204,V1_A_a87e,8,1,brambleghast|feraligatr|hitmonlee|kleavor|samurotthisui|vespiquen,ditto|granbull|masquerain|raikou|toxicroak|weezinggalar,2,6,
battle-gen9randomdoublesbattle-90205,V1_B_a87e,16,0,dragonite|mewtwo|phione|skuntank|squawkabilly|walkingwake,mesprit|okidogi|porygon2|shaymin|skeledirge|slitherwing,6,2,
battle-gen9randomdoublesbattle-90206,V1_B_a87e,15,0,gliscor|phione|rhydon|sableye|torkoal|weavile,azumarill|conkeldurr|florges|masquerain|polteageistantique|suicune,6,4,
battle-gen9randomdoublesbattle-90207,V1_B_a87e,17,0,dragapult|duraludon|heracross|illumise|regirock|sinistchamasterpiece,breloom|chienpao|dragalge|dusknoir|haxorus|overqwil,6,4,
battle-gen9randomdoublesbattle-90208,V1_B_a87e,13,0,annihilape|copperajah|crawdaunt|luxray|primarina|raichualola,dewgong|dragapult|granbull|greedent|quagsire,6,3,
battle-gen9randomdoublesbattle-90209,V1_A_a87e,22,1,eiscuenoice|glimmora|kilowattrel|magearna|regice|tinglu,clefable|dugtrio|galvantula|komala|kommoo|sandaconda,5,6,
battle-gen9randomdoublesbattle-90210,V1_A_a87e,18,1,kricketune|lanturn|magcargo|magmortar|victreebel|vileplume,articuno|chandelure|eternatus|meloetta|regidrago|urshifu,5,6,
battle-gen9randomdoublesbattle-90211,V1_B_a87e,12,0,conkeldurr|dragalge|gougingfire|oranguru|primarina|sandaconda,eternatus|gliscor|ironbundle|manaphy|reshiram|shiftry,6,5,
battle-gen9randomdoublesbattle-90212,V1_B_a87e,17,0,archaludon|braviary|glaceon|overqwil|slaking|venomoth,alcremiecaramelswirl|arboliva|cramorant|dialgaorigin|magearna,6,2,
battle-gen9randomdoublesbattle-90213,V1_B_a87e,19,0,dodrio|palossand|pawmot|pyroar|rampardos|regidrago,florgesorange|gothitelle|kricketune|noivern|toxicroak|zacian,6,5,
battle-gen9randomdoublesbattle-90214,V1_B_a87e,11,0,ironhands|mandibuzz|rayquaza|sylveon|tentacruel|toxicroak,chienpao|frosmoth|groudon|ironcrown|samurott,6,4,
battle-gen9randomdoublesbattle-90215,V1_A_a87e,11,1,dondozo|illumise|miniorgreen|poliwrath|swalot|thundurustherian,avalugg|banette|incineroar|infernape|zapdos|zoroark,2,6,
battle-gen9randomdoublesbattle-90216,V1_B_a87e,16,0,brutebonnet|conkeldurr|floatzel|murkrow|tentacruel|vikavolt,bastiodon|bruxish|clefable|flapple|masquerain|orthworm,6,4,
battle-gen9randomdoublesbattle-90217,V1_A_a87e,18,1,brambleghast|hippowdon|plusle|sunflora|zamazenta|zangoose,cryogonal|hippowdon|keldeoresolute|noctowl|sinistchamasterpiece|tauros,2,6,
battle-gen9randomdoublesbattle-90218,V1_B_a87e,18,0,arcaninehisui|clefairy|drednaw|hariyama|klefki|rotommow,chandelure|flapple|hitmonlee|lycanrocmidnight|quaquaval|toxapex,6,5,
battle-gen9randomdoublesbattle-90219,V1_B_a87e,17,0,barraskewda|drednaw|hitmonlee|kommoo|krookodile|orthworm,grafaiai|milotic|palkia|scovillain|scrafty|slitherwing,6,4,
battle-gen9randomdoublesbattle-90220,V1_A_a87e,15,1,lilliganthisui|mesprit|sandyshocks|taurospaldeacombat|torkoal|toxapex,cetitan|deoxysattack|gholdengo|hitmonchan|minun|torkoal,3,6,
battle-gen9randomdoublesbattle-90221,V1_B_a87e,20,0,carbink|dedenne|keldeoresolute|lilligant|regigigas|toxicroak,arbok|galvantula|qwilfishhisui|vespiquen|vigoroth|weavile,6,4,
battle-gen9randomdoublesbattle-90222,V1_B_a87e,15,0,delibird|enamorus|grafaiai|granbull|latios|snorlax,basculinbluestriped|pincurchin|slowking|terapagos|trevenant|vigoroth,6,1,
battle-gen9randomdoublesbattle-90223,V1_A_a87e,10,1,bellibolt|calyrexshadow|chienpao|eelektross|flareon|regice,arceusfairy|azelf|breloom|cetitan|infernape|squawkabillywhite,3,6,
battle-gen9randomdoublesbattle-90224,V1_A_a87e,18,1,breloom|clodsire|deoxysdefense|greninja|hypno|luvdisc,dewgong|gothitelle|landorustherian|ludicolo|rhyperior|salazzle,2,6,
battle-gen9randomdoublesbattle-90225,V1_B_a87e,11,0,garganacl|golemalola|ironleaves|koraidon|metagross|squawkabillywhite,barraskewda|delibird|garganacl|malamar|scovillain|snorlax,6,4,
battle-gen9randomdoublesbattle-90226,V1_A_a87e,9,1,carbink|conkeldurr|glimmora|staraptor|suicune|thundurustherian,arceusbug|bellossom|floatzel|seviper|stonjourner|thundurustherian,2,6,
battle-gen9randomdoublesbattle-90227,V1_A_a87e,17,1,drifblim|golurk|hippowdon|ironvaliant|rabsca|ribombee,eiscue|polteageistantique|spidops|taurospaldeablaze|weezinggalar|wigglytuff,2,6,
battle-gen9randomdoublesbattle-90228,V1_A_a87e,17,1,garchomp|greedent|hooh|ironthorns|meowscarada|thundurustherian,blissey|luxray|slitherwing|taurospaldeaaqua|toxtricity|ursalunabloodmoon,3,6,
battle-gen9randomdoublesbattle-90229,V1_B_a87e,16,0,excadrill|mausholdfour|persian|rotomwash|scovillain|swanna,empoleon|glastrier|latios|orthworm|poliwrath|whimsicott,6,4,
battle-gen9randomdoublesbattle-90230,V1_B_a87e,17,0,braviaryhisui|deoxysdefense|galvantula|pikachuhoenn|regidrago|typhlosionhisui,charizard|golduck|hawlucha|kingambit|palossand|tinkaton,6,2,
battle-gen9randomdoublesbattle-90231,V1_B_a87e,22,0,breloom|eelektross|ironbundle|mandibuzz|reshiram|seviper,beartic|bellibolt|glimmora|mewtwo|ribombee|vaporeon,6,3,
battle-gen9randomdoublesbattle-90232,V1_A_a87e,10,1,armarouge|dipplin|glimmora|palafinhero|passimian|stonjourner,brutebonnet|espathra|slitherwing|slowkinggalar|vigoroth|zoroarkhisui,2,5,
battle-gen9randomdoublesbattle-90233,V1_B_a87e,14,0,chandelure|magearnaoriginal|mamoswine|morpeko|rillaboom|swampert,abomasnow|azelf|camerupt|dialgaorigin|klawf|tornadustherian,6,5,
battle-gen9randomdoublesbattle-90234,V1_A_a87e,16,1,houndoom|kyuremwhite|malamar|regieleki|spidops|walkingwake,bellossom|delphox|ditto|froslass|klawf|sinistchamasterpiece,2,6,
battle-gen9randomdoublesbattle-90235,V1_A_a87e,23,1,blastoise|drifblim|gliscor|ironboulder|lunala|passimian,drifblim|lycanroc|magmortar|poliwrath|regidrago|roaringmoon,2,6,
battle-gen9randomdoublesbattle-90236,V1_B_a87e,29,0,dragapult|electabuzz|golemalola|minior|noctowl|quagsire,beartic|cresselia|mew|porygon2|stonjourner|vaporeon,6,5,
battle-gen9randomdoublesbattle-90237,V1_B_a87e,10,0,barraskewda|darkrai|entei|mudsdale|plusle|sandslashalola,conkeldurr|copperajah|dipplin|froslass|gogoat|veluza,6,3,
battle-gen9randomdoublesbattle-90238,V1_A_a87e,23,1,hatterene|lanturn|minun|murkrow|roaringmoon|taurospaldeablaze,dragonite|lilliganthisui|mismagius|mukalola|rotomfrost|typhlosion,5,6,
battle-gen9randomdoublesbattle-90239,V1_A_a87e,15,1,blastoise|espathra|magnezone|malamar|passimian|primarina,chienpao|darkrai|entei|hariyama|illumise|milotic,5,6,
battle-gen9randomdoublesbattle-90240,V1_A_a87e,31,1,arbok|dragonite|hypno|meganium|regirock|reshiram,alcremielemoncream|cetitan|cyclizar|poliwrath|scizor|spiritomb,4,6,
battle-gen9randomdoublesbattle-90241,V1_A_a87e,31,1,dudunsparce|glastrier|ironhands|rabsca|regidrago|staraptor,archaludon|ceruledge|flygon|hatterene|ironvaliant|lilligant,5,6,
battle-gen9randomdoublesbattle-90242,V1_A_a87e,10,1,basculegionf|kyurem|magearnaoriginal|raikou|rotomfan|smeargle,barraskewda|coalossal|jirachi|rayquaza|tatsugiri|victreebel,2,6,
battle-gen9randomdoublesbattle-90243,V1_A_a87e,11,1,arboliva|cryogonal|flygon|ironleaves|scrafty|veluza,bellibolt|bombirdier|indeedee|moltresgalar|phione|toxtricity,3,6,
battle-gen9randomdoublesbattle-90244,V1_A_a87e,15,1,granbull|mienshao|munkidori|slitherwing|umbreon|volcanion,arbok|blaziken|fluttermane|gallade|kingdra|weavile,2,6,
battle-gen9randomdoublesbattle-90245,V1_B_a87e,121,0,arceuspoison|chienpao|regice|serperior|vaporeon|volcarona,gengar|gumshoos|hariyama|lapras|staraptor|weavile,6,5,
battle-gen9randomdoublesbattle-90246,V1_A_a87e,20,1,gougingfire|hariyama|hoopaunbound|porygon2|ribombee|vikavolt,coalossal|emboar|feraligatr|frosmoth|hawlucha|vikavolt,5,6,
battle-gen9randomdoublesbattle-90247,V1_B_a87e,16,0,cinccino|heatran|keldeoresolute|poliwrath|spectrier|wyrdeer,dragonite|dugtrioalola|falinks|klawf|lunala|sudowoodo,6,4,
battle-gen9randomdoublesbattle-90248,V1_A_a87e,25,1,hydrapple|lanturn|mienshao|skarmory|uxie|vespiquen,breloom|ditto|klawf|toxtricitylowkey|volbeat|volcarona,5,6,
battle-gen9randomdoublesbattle-90249,V1_A_a87e,16,1,bastiodon|breloom|farigiraf|lycanrocmidnight|toxapex|trevenant,appletun|froslass|magcargo|mightyena|oricoriopau|uxie,2,6,
battle-gen9randomdoublesbattle-90250,V1_B_a87e,11,0,basculin|electabuzz|gogoat|klawf|masquerain|miniororange,blastoise|houndoom|meowscarada|mimikyu|munkidori|raichualola,6,4,
battle-gen9randomdoublesbattle-90251,V1_A_a87e,22,1,dondozo|grafaiai|hydrapple|illumise|lugia|trevenant,alomomola|carbink|hitmonchan|manaphy|pincurchin|rayquaza,5,6,
battle-gen9randomdoublesbattle-90252,V1_B_a87e,15,0,delibird|dragalge|feraligatr|palossand|thundurustherian|venomoth,cetitan|clefairy|lilliganthisui|masquerain|murkrow|pikachuworld,6,3,
battle-gen9randomdoublesbattle-90253,V1_B_a87e,16,0,basculin|crawdaunt|fezandipiti|sceptile|uxie|wigglytuff,cyclizar|eiscue|flapple|ribombee|sandyshocks|zaciancrowned,6,4,
battle-gen9randomdoublesbattle-90254,V1_A_a87e,22,1,breloom|copperajah|luxray|noctowl|politoed|uxie,annihilape|blissey|gengar|tyranitar|umbreon|zapdos,3,6,
battle-gen9randomdoublesbattle-90255,V1_B_a87e,14,0,arboliva|empoleon|houndoom|sandaconda|weezing|zapdosgalar,excadrill|gumshoos|hydreigon|kyogre|pincurchin|primarina,6,3,
battle-gen9randomdoublesbattle-90256,V1_A_a87e,32,1,arceusbug|luvdisc|regidrago|registeel|swanna|wyrdeer,brutebonnet|illumise|lugia|minun|oranguru|regigigas,5,6,
battle-gen9randomdoublesbattle-90257,V1_B_a87e,20,0,electivire|gardevoir|greninja|ironbundle|jolteon|komala,ditto|drifblim|falinks|munkidori|regidrago|whiscash,6,3,
battle-gen9randomdoublesbattle-90258,V1_B_a87e,15,0,azumarill|komala|meganium|pachirisu|tinglu|tyranitar,camerupt|cinccino|klawf|necrozma|qwilfishhisui|regigigas,6,2,
battle-gen9randomdoublesbattle-90259,V1_B_a87e,21,0,archaludon|gengar|giratinaorigin|ironthorns|lumineon|volcarona,azelf|dondozo|ironthorns|regigigas|scizor|tentacruel,6,3,
battle-gen9randomdoublesbattle-90260,V1_A_a87e,15,1,gholdengo|lilliganthisui|minun|palafinhero|sudowoodo|walkingwake,breloom|empoleon|farigiraf|grafaiai|ironmoth|whimsicott,4,6,
battle-gen9randomdoublesbattle-90261,V1_B_a87e,27,0,gallade|gothitelle|miniorviolet|oricorio|polteageist|spidops,breloom|deoxysspeed|furret|garganacl|koraidon|vivillonelegant,6,4,
battle-gen9randomdoublesbattle-90262,V1_B_a87e,29,0,arceusfighting|dusknoir|flamigo|morpeko|pikachualola|solgaleo,baxcalibur|flareon|florgeswhite|sinistcha|uxie|volcarona,6,5,
battle-gen9randomdoublesbattle-90263,V1_B_a87e,26,0,clodsire|grimmsnarl|ludicolo|scrafty|shaymin|suicune,archaludon|florgesblue|gougingfire|oinkologne|oricoriopau|tropius,6,4,
battle-gen9randomdoublesbattle-90264,V1_B_a87e,13,0,blissey|ceruledge|hatterene|masquerain|rillaboom|sceptile,carbink|cinccino|heracross|qwilfishhisui|sinistcha|thundurustherian,6,2,
battle-gen9randomdoublesbattle-90265,V1_B_a87e,15,0,clodsire|falinks|granbull|ironvaliant|kingambit|mamoswine,arboliva|banette|cacturne|dedenne|gastrodon|komala,6,4,
battle-gen9randomdoublesbattle-90266,V1_B_a87e,33,0,hatterene|inteleon|ironboulder|torkoal|tropius|weezinggalar,carbink|comfey|crawdaunt|drifblim|stonjourner|tatsugiri,6,4,
battle-gen9randomdoublesbattle-90267,V1_B_a87e,22,0,deoxysspeed|flamigo|irontreads|latios|lokix|ninetalesalola,clodsire|gumshoos|ironcrown|mew|noivern|rotomwash,6,5,
battle-gen9randomdoublesbattle-90268,V1_B_a87e,23,0,ironleaves|regigigas|reshiram|sandaconda|spiritomb|tyranitar,arceusfairy|braviary|cinccino|crawdaunt|dachsbun|overqwil,6,5,
battle-gen9randomdoublesbattle-90269,V1_B_a87e,17,0,arceusground|baxcalibur|blaziken|ogerponcornerstone|overqwil|veluza,dugtrioalola|eternatus|mamoswine|oricorio|tornadustherian|vikavolt,6,5,
battle-gen9randomdoublesbattle-90270,V1_B_a87e,19,0,bastiodon|feraligatr|ironcrown|jumpluff|latias|sandyshocks,copperajah|mismagius|poliwrath|regirock|sinistcha|tentacruel,6,3,
battle-gen9randomdoublesbattle-90271,V1_A_a87e,12,1,basculegion|conkeldurr|flapple|flareon|meowsticf|scizor,basculegionf|decidueye|illumise|minioryellow|raichu|torterra,1,6,
battle-gen9randomdoublesbattle-90272,V1_B_a87e,15,0,furret|mesprit|noivern|sableye|shaymin|tentacruel,bombirdier|flapple|glaceon|goodrahisui|greedent|overqwil,6,3,
battle-gen9randomdoublesbattle-90273,V1_A_a87e,12,1,bronzong|greattusk|masquerain|mewtwo|quagsire|virizion,cryogonal|cyclizar|forretress|gengar|maushold|quaquaval,2,6,
battle-gen9randomdoublesbattle-90274,V1_B_a87e,19,0,alcremierubycream|corviknight|polteageist|squawkabillyblue|vikavolt|volbeat,incineroar|ironcrown|slaking|swampert|torterra|urshifu,6,4,
battle-gen9randomdoublesbattle-90275,V1_A_a87e,8,1,eiscue|flygon|necrozma|reuniclus|vaporeon|vespiquen,arceusfighting|garchomp|ironbundle|irontreads|meloetta|vaporeon,1,6,
battle-gen9randomdoublesbattle-90276,V1_A_a87e,17,1,breloom|clefairy|indeedeef|mandibuzz|medicham|orthworm,abomasnow|alomomola|gallade|luxray|muk|ogerponhearthflame,5,6,
battle-gen9randomdoublesbattle-90277,V1_A_a87e,18,1,articunogalar|dipplin|drednaw|klawf|phione|toxtricity,eelektross|komala|latios|swampert|torterra|victreebel,5,6,
battle-gen9randomdoublesbattle-90278,V1_B_a87e,12,0,golduck|hydreigon|leavanny|snorlax|talonflame|tyranitar,cloyster|heatran|medicham|thundurus|toxapex|tsareena,6,1,
battle-gen9randomdoublesbattle-90279,V1_B_a87e,14,0,cacturne|inteleon|lapras|pachirisu|regidrago|tropius,carbink|jolteon|roaringmoon|salazzle|sunflora|tatsugiri,6,4,
battle-gen9randomdoublesbattle-90280,V1_B_a87e,13,0,eelektross|espeon|gyarados|klawf|maushold|perrserker,glaceon|greedent|kilowattrel|orthworm|vespiquen|wyrdeer,6,0,
battle-gen9randomdoublesbattle-90281,V1_B_a87e,25,0,blissey|comfey|cyclizar|gothitelle|houndstone|kingdra,espeon|ironbundle|lapras|scyther|snorlax|sylveon,6,4,
battle-gen9randomdoublesbattle-90282,V1_A_a87e,25,1,barraskewda|braviaryhisui|camerupt|conkeldurr|houndstone|meganium,fezandipiti|garganacl|kleavor|sceptile|tropius|zamazentacrowned,5,6,
battle-gen9randomdoublesbattle-90283,V1_A_a87e,23,1,ampharos|bruxish|ditto|espeon|ragingbolt|skeledirge,chienpao|latios|mandibuzz|regigigas|seviper|squawkabillyyellow,4,6,
battle-gen9randomdoublesbattle-90284,V1_B_a87e,14,0,baxcalibur|bronzong|forretress|ironvaliant|qwilfish|zebstrika,azelf|dusknoir|forretress|ogerponcornerstone|salazzle|zangoose,6,4,
battle-gen9randomdoublesbattle-90285,V1_A_a87e,18,1,dialga|landorus|lugia|mightyena|munkidori|vigoroth,blaziken|dialgaorigin|heatran|ironjugulis|sableye|toedscruel,3,6,
battle-gen9randomdoublesbattle-90286,V1_B_a87e,10,0,barraskewda|carbink|eternatus|greedent|moltres|sceptile,dodrio|ironthorns|moltresgalar|primarina|stonjourner,6,2,
battle-gen9randomdoublesbattle-90287,V1_A_a87e,15,1,cacturne|camerupt|frosmoth|lunala|passimian|terrakion,cinderace|mesprit|milotic|polteageistantique|scrafty|tropius,4,6,
battle-gen9randomdoublesbattle-90288,V1_B_a87e,12,0,azumarill|eiscue|gothitelle|magmar|meganium|volcarona,kommoo|lanturn|miraidon|rillaboom|slaking|slowkinggalar,6,4,
battle-gen9randomdoublesbattle-90289,V1_B_a87e,12,0,articunogalar|camerupt|garchomp|lokix|necrozmadawnwings|scrafty,dudunsparce|eelektross|gogoat|pincurchin|spidops|victreebel,6,3,
battle-gen9randomdoublesbattle-90290,V1_B_a87e,14,0,armarouge|clefairy|ironvaliant|qwilfish|sceptile|solgaleo,arboliva|espeon|granbull|gyarados|lycanroc|salazzle,6,4,
battle-gen9randomdoublesbattle-90291,V1_A_a87e,17,1,chienpao|electabuzz|hippowdon|kingdra|overqwil|scizor,abomasnow|avalugghisui|floatzel|suicune|taurospaldeablaze|trevenant,4,6,
battle-gen9randomdoublesbattle-90292,V1_A_a87e,19,1,avalugghisui|cryogonal|klefki|ludicolo|porygonz|toucannon,chesnaught|empoleon|gardevoir|klawf|masquerain|tinglu,5,6,
battle-gen9randomdoublesbattle-90293,V1_A_a87e,25,1,abomasnow|fezandipiti|komala|ludicolo|poliwrath|porygonz,cinderace|clawitzer|cramorant|giratina|luxray|zekrom,3,6,
battle-gen9randomdoublesbattle-90294,V1_A_a87e,19,1,archaludon|grimmsnarl|koraidon|poliwrath|skeledirge|spidops,eelektross|entei|gengar|kingdra|quaquaval|sableye,4,6,
battle-gen9randomdoublesbattle-90295,V1_B_a87e,10,0,drednaw|espeon|eternatus|granbull|ninetalesalola|swanna,arceusfire|dragapult|drifblim|miraidon|seviper|swanna,6,4,
battle-gen9randomdoublesbattle-90296,V1_B_a87e,25,0,crabominable|grimmsnarl|mew|milotic|muk|scizor,chesnaught|ironbundle|koraidon|lumineon|pincurchin|wochien,6,3,
