battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp,moves_used
battle-gen9randombattle-56822,v6,v3,v6A2979c873p8003,1,15,avalugghisui|brambleghast|froslass|hoopaunbound|samurott|walkingwake,azelf|oricoriopompom|reshiram|ursaluna|victreebel|wigglytuff,5,1,0.076,6,0,0.0,avalanche|dracometeor|hydropump|hydrosteam|poltergeist|stoneedge|zenheadbutt
battle-gen9randombattle-56823,v6,v3,v3B2979c873p8003,0,18,ambipom|brutebonnet|falinks|meloetta|sudowoodo|whiscash,arbok|florgesorange|infernape|lunala|noivern|regirock,6,0,0.0,5,1,0.6,closecombat|doubleedge|earthquake|headsmash|ironhead|relicsong|seedbomb|suckerpunch
battle-gen9randombattle-56824,v6,v3,v6A2979c873p8003,1,17,carbink|conkeldurr|groudon|gyarados|heracross|volcanion,arceusdragon|archaludon|bombirdier|jirachi|kilowattrel|mightyena,5,1,0.631,6,0,0.0,closecombat|earthquake|heatcrash|moonblast|steameruption|temperflare
battle-gen9randombattle-56825,v6,v3,v3B2979c873p8003,0,19,abomasnow|beartic|duraludon|gothitelle|kingdra|passimian,dedenne|hippowdon|milotic|primarina|swalot,6,0,0.0,3,2,1.59,blizzard|closecombat|dracometeor|earthquake|psychic|wavecrash|woodhammer
battle-gen9randombattle-56826,v6,v3,v3B2979c873p8003,0,20,electivire|keldeoresolute|ninetalesalola|noctowl|torterra|weavile,articunogalar|cobalion|shiftry|uxie|wugtrio,6,0,0.0,4,1,0.81,blizzard|earthquake|headlongrush|hurricane|knockoff|moonblast|secretsword|supercellslam
battle-gen9randombattle-56827,v6,v3,v6A2979c873p8003,1,13,bisharp|bruxish|dugtrio|honchkrow|metagross|torkoal,chesnaught|comfey|dragalge|entei|masquerain|weavile,3,3,3.0,6,0,0.0,lavaplume|stoneedge|suckerpunch|wavecrash
battle-gen9randombattle-56828,v6,v3,v6A2979c873p8003,1,17,blaziken|bruxish|chesnaught|dachsbun|donphan|trevenant,garganacl|giratinaorigin|minioryellow|passimian|ribombee|skeledirge,3,3,2.693,6,0,0.0,bodypress|playrough|poltergeist|psychicfangs|trailblaze
battle-gen9randombattle-56829,v6,v3,v6A2979c873p8003,1,17,araquanid|articuno|phione|rampardos|rillaboom|vigoroth,dodrio|exeggutor|ironboulder|kyuremblack|pincurchin|samurott,4,2,1.736,6,0,0.0,bodyslam|bravebird|freezedry|hydropump|knockoff|leechlife|scald|woodhammer
battle-gen9randombattle-56830,v6,v3,v6A2979c873p8003,1,13,chiyu|glalie|greninja|inteleon|squawkabillyyellow|trevenant,barraskewda|cryogonal|deoxysdefense|greattusk|piloswine|snorlax,4,2,1.722,6,0,0.0,bravebird|fireblast|gunkshot|hornleech|hydropump|poltergeist
battle-gen9randombattle-56831,v6,v3,v3B2979c873p8003,0,22,azumarill|cobalion|gliscor|hypno|lucario|polteageist,decidueye|kilowattrel|magcargo|registeel|rillaboom|whiscash,6,0,0.0,5,1,0.17,bodypress|earthquake|focusblast|ironhead|knockoff|playrough|shadowball
battle-gen9randombattle-56832,v6,v3,v3B2979c873p8003,0,15,coalossal|flygon|klawf|komala|minun|regidrago,dondozo|honchkrow|registeel|rhydon|tinglu,6,0,0.0,4,1,0.54,alluringvoice|dracometeor|earthquake|highhorsepower|outrage|overheat
battle-gen9randombattle-56833,v6,v3,v6A2979c873p8003,1,15,lilligant|minun|quagsire|scyther|smeargle|virizion,cetitan|espeon|greedent|hitmontop|munkidori|regice,4,2,1.802,6,0,0.0,closecombat|earthquake|petaldance|populationbomb|thunderbolt|uturn
battle-gen9randombattle-56834,v6,v3,v3B2979c873p8003,0,16,decidueyehisui|dedenne|diancie|electrode|shiftry|toucannon,blaziken|breloom|donphan|dugtrio|gyarados|ursaring,6,0,0.0,5,1,0.84,beakblast|bodypress|explosion|leafblade|moonblast|thunderbolt|triplearrows
battle-gen9randombattle-56835,v6,v3,v3B2979c873p8003,0,18,azelf|cloyster|emboar|morpeko|overqwil|pelipper,ariados|carbink|gurdurr|meloetta|zoroark,6,0,0.0,4,1,0.31,aurawheel|closecombat|gunkshot|hurricane|hydropump|knockoff|psyshock|surf
battle-gen9randombattle-56836,v6,v3,v6A2979c873p8003,1,15,duraludon|heracross|ironleaves|spectrier|yanmega|zekrom,copperajah|dedenne|indeedee|kyuremblack|minior|scizor,4,2,1.421,6,0,0.0,bodypress|boltstrike|darkpulse|earthquake|flashcannon|megahorn|shadowball
battle-gen9randombattle-56837,v6,v3,v6A2979c873p8003,1,15,bellossom|empoleon|furret|mamoswine|munkidori|whimsicott,drifblim|froslass|ironcrown|mienshao|sandslash|toedscruel,4,2,2.0,6,0,0.0,doubleedge|earthquake|gigadrain|iciclecrash|moonblast|psychicnoise|sludgebomb|uturn
battle-gen9randombattle-56838,v6,v3,v6A2979c873p8003,1,12,dragalge|gastrodon|hatterene|incineroar|pelipper|sylveon,excadrill|palkiaorigin|pikachu|politoed|sableye|sceptile,2,4,3.045,6,0,0.0,earthquake|flareblitz|hurricane|hydropump|trailblaze
battle-gen9randombattle-56839,v6,v3,v6A2979c873p8003,1,14,duraludon|hippowdon|infernape|ironleaves|mewtwo|terapagosterastal,arceusfairy|breloom|eiscue|meganium|mew|rampardos,4,2,1.606,6,0,0.0,closecombat|fireblast|flashcannon|megahorn|psystrike|terastarstorm
battle-gen9randombattle-56840,v6,v3,v6A2979c873p8003,1,14,crawdaunt|dipplin|hawlucha|piloswine|swalot|zapdos,appletun|cramorant|furret|golurk|morpeko|munkidori,4,2,1.243,6,0,0.0,dragonpulse|dragontail|earthquake|gigadrain|gunkshot|iciclecrash|knockoff|stoneedge
battle-gen9randombattle-56841,v6,v3,v3B2979c873p8003,0,11,golurk|medicham|persian|roaringmoon|scovillain|zangoose,basculinbluestriped|garchomp|grimmsnarl|honchkrow|kricketune|vivillonmonsoon,6,0,0.0,5,1,0.36,closecombat|doubleedge|energyball|icepunch|ironhead|outrage|poltergeist
battle-gen9randombattle-56842,v6,v3,v6A2979c873p8003,1,18,avalugg|chimecho|emboar|golurk|kricketune|wyrdeer,basculin|forretress|hawlucha|hydreigon|overqwil|toxapex,5,1,0.359,6,0,0.0,bodypress|drainpunch|earthquake|knockoff|pounce|psychicnoise|rapidspin
battle-gen9randombattle-56843,v6,v3,v6A2979c873p8003,1,15,delibird|mandibuzz|regirock|samurott|vikavolt|virizion,arboliva|duraludon|dusknoir|hoopa|registeel|scyther,3,3,2.18,6,0,0.0,bravebird|bugbuzz|closecombat|drillrun|icebeam|knockoff|stoneedge|thunderbolt
battle-gen9randombattle-56844,v6,v3,v3B2979c873p8003,0,13,basculegionf|baxcalibur|cetitan|darkrai|flygon|kilowattrel,ironleaves|kingambit|persian|seviper,6,0,0.0,4,0,0.0,darkpulse|earthquake|hurricane|icespinner|outrage|shadowball
battle-gen9randombattle-56845,v6,v3,v6A2979c873p8003,1,17,corviknight|klawf|lugia|palkia|porygon2|rillaboom,arcanine|drifblim|klawf|kricketune|sandyshocks|whiscash,5,1,0.629,6,0,0.0,aeroblast|bravebird|highhorsepower|hydropump|shadowball|stoneedge|terablast|woodhammer
battle-gen9randombattle-56846,v6,v3,v3B2979c873p8003,0,21,entei|gothitelle|kyogre|orthworm|revavroom|vigoroth,cinderace|haxorus|kingdra|probopass|slowking,6,0,0.0,4,1,0.21,bodypress|extremespeed|gunkshot|highhorsepower|knockoff|originpulse|psychic
battle-gen9randombattle-56847,v6,v3,v3B2979c873p8003,0,17,brutebonnet|dipplin|espathra|ironvaliant|qwilfishhisui|ursaring,archaludon|armarouge|hoopa|incineroar|scizor|tinglu,6,0,0.0,5,1,0.68,closecombat|crunch|dazzlinggleam|dragonpulse|seedbomb|suckerpunch|throatchop
