battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randombattle-5722,v1,random,v1Ad73f2ab1p8000,1,17,alcremiematchacream|ironmoth|kyurem|overqwil|porygon2|roaringmoon,braviaryhisui|ceruledge|cetitan|heracross|medicham|regirock,2,4,3.154,6,0,0.0
battle-gen9randombattle-5723,v1,random,v1Ad73f2ab1p8000,1,24,araquanid|dewgong|gumshoos|plusle|roaringmoon|zapdos,fluttermane|inteleon|oricorio|rotomheat|screamtail|venusaur,1,5,4.131,6,0,0.0
battle-gen9randombattle-5724,v1,random,v1Ad73f2ab1p8000,1,31,archaludon|heracross|regirock|screamtail|skarmory|ursaring,barraskewda|dialga|froslass|qwilfishhisui|tinkaton|toedscruel,3,3,2.143,6,0,0.0
battle-gen9randombattle-5725,v1,random,v1Ad73f2ab1p8000,1,29,magmortar|rayquaza|regieleki|toxapex|venusaur|zamazenta,amoonguss|gyarados|probopass|salamence|sawsbuckwinter|spidops,4,2,2.0,6,0,0.0
battle-gen9randombattle-5726,v1,random,v1Ad73f2ab1p8000,1,21,charizard|dusknoir|greninja|heracross|ironleaves|rabsca,flygon|gougingfire|grafaiai|lumineon|mandibuzz|palafinhero,0,6,5.277,6,0,0.0
battle-gen9randombattle-5727,v1,random,v1Ad73f2ab1p8000,1,31,haxorus|hooh|incineroar|kilowattrel|palkia|primarina,alomomola|chansey|dewgong|staraptor|tropius|whimsicott,3,3,2.538,6,0,0.0
battle-gen9randombattle-5728,v1,random,v1Ad73f2ab1p8000,1,27,deoxysspeed|dialgaorigin|frosmoth|registeel|suicune|typhlosionhisui,gogoat|hitmonlee|maushold|ninetales|overqwil|revavroom,2,4,3.466,6,0,0.0
battle-gen9randombattle-5729,v1,random,v1Ad73f2ab1p8000,1,14,braviaryhisui|falinks|garganacl|golduck|mamoswine|raichualola,barraskewda|cinccino|clodsire|gougingfire|taurospaldeacombat|venusaur,1,5,4.724,6,0,0.0
battle-gen9randombattle-5730,v1,random,v1Ad73f2ab1p8000,1,73,gothitelle|klawf|klefki|kyogre|mudsdale|orthworm,bronzong|corviknight|electrode|girafarig|glalie|terapagosterastal,1,5,4.376,6,0,0.0
battle-gen9randombattle-5731,v1,random,v1Ad73f2ab1p8000,1,25,annihilape|mismagius|ogerponhearthflame|samurotthisui|slaking|smeargle,alcremiemintcream|blastoise|cinccino|decidueyehisui|phione|vigoroth,1,5,5.0,6,0,0.0
battle-gen9randombattle-5732,v1,random,v1Ad73f2ab1p8000,1,19,bronzong|dipplin|grumpig|ironvaliant|kyuremwhite|samurott,blastoise|bombirdier|glimmora|rillaboom|stonjourner|wugtrio,2,4,3.221,6,0,0.0
battle-gen9randombattle-5733,v1,random,v1Ad73f2ab1p8000,1,28,hitmontop|hooh|lilligant|quagsire|rampardos|toxapex,brutebonnet|houndoom|mew|palafinhero|pelipper|regidrago,3,3,2.414,6,0,0.0
battle-gen9randombattle-5734,v1,random,v1Ad73f2ab1p8000,1,27,gengar|honchkrow|ironjugulis|klawf|munkidori|scovillain,metagross|mismagius|poliwrath|porygon2|slowbro|whimsicott,2,4,2.359,6,0,0.0
battle-gen9randombattle-5735,v1,random,v1Ad73f2ab1p8000,1,20,arbok|basculin|corviknight|gumshoos|regice|vaporeon,breloom|gastrodon|palossand|rampardos|victreebel|zamazenta,3,3,3.0,6,0,0.0
battle-gen9randombattle-5736,v1,random,v1Ad73f2ab1p8000,1,26,archaludon|bellossom|falinks|klefki|morpeko|regice,banette|morpeko|regirock|sceptile|sylveon|tinglu,1,5,4.825,6,0,0.0
battle-gen9randombattle-5737,v1,random,v1Ad73f2ab1p8000,1,23,araquanid|cacturne|mesprit|noivern|slowkinggalar|vileplume,arcaninehisui|kleavor|politoed|smeargle|toucannon|virizion,2,4,4.0,6,0,0.0
battle-gen9randombattle-5738,v1,random,v1Ad73f2ab1p8000,1,21,eiscue|gyarados|koraidon|leavanny|pecharunt|tentacruel,basculegionf|chandelure|dragonite|electivire|inteleon|luxray,3,3,3.0,6,0,0.0
battle-gen9randombattle-5739,v1,random,v1Ad73f2ab1p8000,1,90,dudunsparcethreesegment|illumise|landorustherian|misdreavus|skuntank|ursaring,chansey|lilligant|mesprit|regieleki|scrafty|tatsugiri,0,6,6.0,6,0,0.0
battle-gen9randombattle-5740,v1,random,v1Ad73f2ab1p8000,1,17,chandelure|kyogre|meloetta|misdreavus|ragingbolt|sawsbucksummer,arbok|donphan|girafarig|plusle|qwilfishhisui|zangoose,1,5,4.903,6,0,0.0
battle-gen9randombattle-5741,v1,random,v1Ad73f2ab1p8000,1,16,donphan|eiscuenoice|misdreavus|pecharunt|sawsbucksummer|tinkaton,armarouge|hitmonlee|komala|kyogre|reshiram|reuniclus,2,4,4.0,6,0,0.0
battle-gen9randombattle-5742,v1,random,v1Ad73f2ab1p8000,1,17,basculegionf|carbink|dodrio|hitmontop|ironjugulis|pawmot,brutebonnet|gastrodon|grafaiai|ironjugulis|porygon2|whimsicott,3,3,2.771,6,0,0.0
battle-gen9randombattle-5743,v1,random,v1Ad73f2ab1p8000,1,28,alcremie|furret|honchkrow|hoopaunbound|ludicolo|sandslash,cryogonal|misdreavus|pyroar|samurott|umbreon|vespiquen,3,3,3.0,6,0,0.0
battle-gen9randombattle-5744,v1,random,v1Ad73f2ab1p8000,1,32,alcremie|camerupt|dragonite|excadrill|trevenant|yanmega,arboliva|arceuspoison|dugtrioalola|heatran|sandslash|slowbro,3,3,2.564,6,0,0.0
battle-gen9randombattle-5745,v1,random,v1Ad73f2ab1p8000,1,20,bastiodon|dewgong|komala|qwilfishhisui|rabsca|talonflame,annihilape|braviary|espeon|ironcrown|rotomwash|scyther,0,6,5.845,6,0,0.0
battle-gen9randombattle-5746,v1,random,v1Ad73f2ab1p8000,1,20,duraludon|eternatus|landorus|magmortar|mew|sandaconda,dragonite|lumineon|piloswine|swanna|zamazentacrowned|zangoose,1,5,4.37,6,0,0.0
battle-gen9randombattle-5747,v1,random,v1Ad73f2ab1p8000,1,33,araquanid|ceruledge|florgeswhite|mew|mewtwo|scizor,medicham|misdreavus|palkia|ragingbolt|rhydon|suicune,3,3,3.0,6,0,0.0
battle-gen9randombattle-5748,v1,random,v1Ad73f2ab1p8000,1,13,arceusground|honchkrow|landorus|ludicolo|sylveon|ursaring,enamorus|keldeoresolute|lurantis|luxray|palafin|tauros,1,5,4.903,6,0,0.0
battle-gen9randombattle-5749,v1,random,v1Ad73f2ab1p8000,1,10,cryogonal|electrode|poliwrath|sneasler|swalot|veluza,haxorus|mudsdale|plusle|poliwrath|salazzle|tyranitar,2,4,3.422,6,0,0.0
battle-gen9randombattle-5750,v1,random,v1Ad73f2ab1p8000,1,16,ariados|ceruledge|inteleon|porygon2|sawsbucksummer|swanna,cinccino|enamorustherian|gurdurr|mightyena|okidogi|ursaluna,2,4,3.838,6,0,0.0
battle-gen9randombattle-5751,v1,random,v1Ad73f2ab1p8000,1,10,clawitzer|eiscue|froslass|hitmonchan|necrozmadawnwings|scyther,ambipom|bisharp|blissey|oricoriosensu|primarina|quagsire,1,5,4.904,6,0,0.0
battle-gen9randombattle-5752,v1,random,v1Ad73f2ab1p8000,1,32,bruxish|duraludon|pyroar|regigigas|skeledirge|suicune,deoxysdefense|duraludon|forretress|incineroar|skuntank|smeargle,4,2,2.0,6,0,0.0
battle-gen9randombattle-5753,v1,random,v1Ad73f2ab1p8000,1,14,brambleghast|crawdaunt|dodrio|gogoat|heracross|mabosstiff,arceuselectric|beartic|brambleghast|masquerain|palafin|quagsire,2,4,3.331,6,0,0.0
battle-gen9randombattle-5754,v1,random,v1Ad73f2ab1p8000,1,34,flamigo|gastrodoneast|honchkrow|magmortar|palossand|tinkaton,girafarig|gurdurr|gyarados|lokix|typhlosion|vaporeon,3,3,3.0,6,0,0.0
battle-gen9randombattle-5755,v1,random,v1Ad73f2ab1p8000,1,25,donphan|feraligatr|greattusk|oinkologne|ribombee|ursaring,appletun|armarouge|ceruledge|dachsbun|ursaluna|vileplume,4,2,1.636,6,0,0.0
battle-gen9randombattle-5756,v1,random,v1Ad73f2ab1p8000,1,22,dragalge|dusknoir|hitmontop|leafeon|porygon2|taurospaldeaaqua,chienpao|gastrodon|girafarig|glastrier|klawf|sneasler,3,3,3.0,6,0,0.0
battle-gen9randombattle-5757,v1,random,v1Ad73f2ab1p8000,1,19,azumarill|brutebonnet|diancie|incineroar|rotom|tatsugiri,blastoise|braviaryhisui|chienpao|orthworm|toxapex|volcarona,2,4,3.1,6,0,0.0
battle-gen9randombattle-5758,v1,random,v1Ad73f2ab1p8000,1,30,ambipom|donphan|minun|munkidori|rhyperior|slowbro,abomasnow|hooh|ironthorns|jolteon|lunala|sableye,3,3,3.0,6,0,0.0
battle-gen9randombattle-5759,v1,random,v1Ad73f2ab1p8000,1,19,dodrio|fezandipiti|hitmontop|lurantis|pecharunt|registeel,jirachi|palossand|scizor|squawkabillyyellow|ursaring|whimsicott,1,5,4.114,6,0,0.0
battle-gen9randombattle-5760,v1,random,v1Ad73f2ab1p8000,1,22,bronzong|cetitan|florgesyellow|probopass|skuntank|uxie,breloom|clefable|dodrio|gastrodoneast|grafaiai|ironthorns,2,4,3.626,6,0,0.0
battle-gen9randombattle-5761,v1,random,v1Ad73f2ab1p8000,1,29,dondozo|empoleon|landorustherian|mew|palossand|weavile,chienpao|dunsparce|galvantula|necrozma|slitherwing|ursalunabloodmoon,1,5,5.0,6,0,0.0
battle-gen9randombattle-5762,v1,random,v1Ad73f2ab1p8000,1,17,hatterene|mukalola|oricoriopau|quaquaval|ribombee|umbreon,charizard|dewgong|dunsparce|electrode|jolteon|tornadus,2,4,4.0,6,0,0.0
battle-gen9randombattle-5763,v1,random,v1Ad73f2ab1p8000,1,27,avalugg|dudunsparce|masquerain|regirock|typhlosionhisui|wyrdeer,alcremie|latias|lumineon|regigigas|slitherwing|uxie,1,5,4.303,6,0,0.0
battle-gen9randombattle-5764,v1,random,v1Ad73f2ab1p8000,1,13,cacturne|chandelure|houndoom|hypno|politoed|rhydon,baxcalibur|infernape|kingdra|pikachukalos|swalot|zarude,3,3,2.603,6,0,0.0
battle-gen9randombattle-5765,v1,random,v1Ad73f2ab1p8000,1,15,darkrai|hitmonlee|inteleon|pachirisu|poliwrath|venomoth,articuno|dragapult|espathra|flareon|noivern|rhyperior,3,3,2.702,6,0,0.0
battle-gen9randombattle-5766,v1,random,v1Ad73f2ab1p8000,1,22,braviaryhisui|dusknoir|flygon|misdreavus|tornadus|zangoose,garchomp|goodrahisui|jirachi|scrafty|seviper|swampert,1,5,5.0,6,0,0.0
battle-gen9randombattle-5767,v1,random,v1Ad73f2ab1p8000,1,19,chienpao|chimecho|golduck|noctowl|pincurchin|swanna,azumarill|duraludon|excadrill|jolteon|mimikyu|regidrago,2,4,3.61,6,0,0.0
battle-gen9randombattle-5768,v1,random,v1Ad73f2ab1p8000,1,19,arceusrock|bisharp|calyrexice|golurk|hitmonchan|landorustherian,arceuspoison|blastoise|corviknight|flapple|lunala|quagsire,1,5,4.098,6,0,0.0
battle-gen9randombattle-5769,v1,random,v1Ad73f2ab1p8000,1,23,flygon|granbull|grumpig|pikachualola|registeel|zarude,cetitan|kingambit|kricketune|oinkolognef|pawmot|reuniclus,2,4,4.0,6,0,0.0
battle-gen9randombattle-5770,v1,random,v1Ad73f2ab1p8000,1,30,ditto|flamigo|gyarados|pecharunt|perrserker|toxapex,appletun|blaziken|golem|greninja|heracross|skuntank,1,5,4.42,6,0,0.0
battle-gen9randombattle-5771,v1,random,v1Ad73f2ab1p8000,1,16,dialga|gastrodoneast|hydreigon|indeedee|wyrdeer|yanmega,eelektross|espeon|reshiram|serperior|spidops|vespiquen,2,4,4.0,6,0,0.0
battle-gen9randombattle-5772,v1,random,v1Ad73f2ab1p8000,1,46,garchomp|lunala|raichualola|sneasler|spidops|taurospaldeablaze,ampharos|bellossom|duraludon|meloetta|scyther|shiftry,4,2,2.0,6,0,0.0
battle-gen9randombattle-5773,v1,random,v1Ad73f2ab1p8000,1,18,dipplin|indeedee|plusle|revavroom|rotomfan|smeargle,ceruledge|mandibuzz|reshiram|sableye|taurospaldeaaqua|vigoroth,2,4,3.644,6,0,0.0
battle-gen9randombattle-5774,v1,random,v1Ad73f2ab1p8000,1,11,granbull|groudon|lurantis|magnezone|mightyena|ursaluna,brambleghast|camerupt|fluttermane|greninja|meowscarada|skarmory,1,5,4.549,6,0,0.0
battle-gen9randombattle-5775,v1,random,v1Ad73f2ab1p8000,1,18,brambleghast|calyrexice|lokix|misdreavus|roaringmoon|seviper,charizard|hydrapple|luxray|salazzle|tornadustherian|trevenant,2,4,3.3,6,0,0.0
battle-gen9randombattle-5776,v1,random,v1Ad73f2ab1p8000,1,16,bellibolt|lilliganthisui|politoed|sceptile|vaporeon|zaciancrowned,dragonite|flamigo|gogoat|kricketune|muk|terrakion,2,4,4.0,6,0,0.0
battle-gen9randombattle-5777,v1,random,v1Ad73f2ab1p8000,1,36,feraligatr|necrozmaduskmane|solgaleo|thundurustherian|toucannon|whimsicott,amoonguss|ariados|ironjugulis|pincurchin|registeel|stonjourner,3,3,2.274,6,0,0.0
battle-gen9randombattle-5778,v1,random,v1Ad73f2ab1p8000,1,13,bisharp|deoxysattack|enamorustherian|quaquaval|rhydon|vaporeon,chandelure|furret|haxorus|revavroom|sandyshocks|wugtrio,1,5,4.464,6,0,0.0
battle-gen9randombattle-5779,v1,random,v1Ad73f2ab1p8000,1,16,arceusground|barraskewda|falinks|magcargo|malamar|metagross,alcremierubyswirl|cinderace|eternatus|kyogre|mew|rotomfrost,2,4,3.698,6,0,0.0
battle-gen9randombattle-5780,v1,random,v1Ad73f2ab1p8000,1,19,arceuselectric|ironbundle|leavanny|milotic|torkoal|ursaluna,basculinbluestriped|heatran|lilligant|porygon2|screamtail|toedscruel,1,5,4.211,6,0,0.0
battle-gen9randombattle-5781,v1,random,v1Ad73f2ab1p8000,1,16,alomomola|bruxish|houndoom|kommoo|luxray|zangoose,arcaninehisui|dodrio|necrozmadawnwings|pawmot|ragingbolt|toucannon,3,3,2.441,6,0,0.0
battle-gen9randombattle-5782,v1,random,v1Ad73f2ab1p8000,1,21,articuno|hydreigon|incineroar|mamoswine|pawmot|rillaboom,chimecho|irontreads|lokix|medicham|vigoroth|yanmega,1,5,4.876,6,0,0.0
battle-gen9randombattle-5783,v1,random,v1Ad73f2ab1p8000,1,17,crabominable|eternatus|gallade|magearna|necrozmadawnwings|roaringmoon,dewgong|hawlucha|raichu|rotom|swanna|uxie,2,4,3.776,6,0,0.0
battle-gen9randombattle-5784,v1,random,v1Ad73f2ab1p8000,1,15,abomasnow|cramorant|donphan|fezandipiti|jolteon|salazzle,bisharp|hitmonlee|luvdisc|noivern|quaquaval|slaking,3,3,2.809,6,0,0.0
battle-gen9randombattle-5785,v1,random,v1Ad73f2ab1p8000,1,19,flapple|incineroar|leafeon|magnezone|thundurus|volbeat,cloyster|granbull|hippowdon|mukalola|salamence|tyranitar,2,4,3.391,6,0,0.0
battle-gen9randombattle-5786,v1,random,v1Ad73f2ab1p8000,1,18,latios|mabosstiff|meowsticf|minun|poliwrath|scyther,basculegionf|garchomp|medicham|sceptile|tyranitar|venusaur,4,2,1.574,6,0,0.0
battle-gen9randombattle-5787,v1,random,v1Ad73f2ab1p8000,1,24,baxcalibur|bruxish|copperajah|gogoat|gyarados|solgaleo,amoonguss|cresselia|meganium|mesprit|skeledirge|toucannon,1,5,4.031,6,0,0.0
battle-gen9randombattle-5788,v1,random,v1Ad73f2ab1p8000,1,17,chimecho|eternatus|greedent|lapras|misdreavus|sceptile,arceuselectric|lumineon|luvdisc|squawkabilly|ursalunabloodmoon|uxie,1,5,4.705,6,0,0.0
battle-gen9randombattle-5789,v1,random,v1Ad73f2ab1p8000,1,16,fluttermane|lugia|manaphy|pyroar|sylveon|whiscash,arboliva|girafarig|leafeon|ragingbolt|ribombee|sudowoodo,1,5,4.423,6,0,0.0
battle-gen9randombattle-5790,v1,random,v1Ad73f2ab1p8000,1,20,barraskewda|entei|pawmot|ribombee|scyther|wugtrio,delphox|grumpig|hitmonchan|irontreads|ribombee|yanmega,4,2,1.757,6,0,0.0
battle-gen9randombattle-5791,v1,random,v1Ad73f2ab1p8000,1,12,dugtrio|flareon|gardevoir|gumshoos|palossand|zangoose,electrode|gallade|golurk|granbull|hitmonlee|zebstrika,1,5,4.142,6,0,0.0
battle-gen9randombattle-5792,v1,random,v1Ad73f2ab1p8000,1,18,garchomp|gastrodon|serperior|toucannon|tyranitar|venomoth,chandelure|cinccino|duraludon|garchomp|minior|victreebel,0,6,5.184,6,0,0.0
battle-gen9randombattle-5793,v1,random,v1Ad73f2ab1p8000,1,17,dugtrioalola|feraligatr|sceptile|scizor|tentacruel|tinglu,cinderace|excadrill|florgeswhite|glalie|sudowoodo|victreebel,3,3,2.735,6,0,0.0
battle-gen9randombattle-5794,v1,random,v1Ad73f2ab1p8000,1,32,bombirdier|crabominable|landorus|politoed|tinglu|ursaring,enamorustherian|hydrapple|mewtwo|milotic|tornadustherian|vikavolt,4,2,2.0,6,0,0.0
battle-gen9randombattle-5795,v1,random,v1Ad73f2ab1p8000,1,21,bellibolt|dusknoir|gholdengo|necrozma|plusle|swampert,ditto|donphan|houndoom|klawf|manaphy|revavroom,3,3,2.3,6,0,0.0
battle-gen9randombattle-5796,v1,random,v1Ad73f2ab1p8000,1,21,araquanid|espathra|excadrill|ironjugulis|ribombee|walkingwake,cobalion|espathra|garchomp|mabosstiff|shiftry|venomoth,3,3,3.0,6,0,0.0
battle-gen9randombattle-5797,v1,random,v1Ad73f2ab1p8000,1,19,arboliva|cinderace|dedenne|mightyena|mismagius|zarude,conkeldurr|dugtrio|mukalola|noivern|sableye|stonjourner,1,5,4.479,6,0,0.0
battle-gen9randombattle-5798,v1,random,v1Ad73f2ab1p8000,1,19,banette|chienpao|groudon|quaquaval|toedscruel|toxapex,basculinbluestriped|chimecho|leafeon|minioryellow|mismagius|shiftry,3,3,3.0,6,0,0.0
battle-gen9randombattle-5799,v1,random,v1Ad73f2ab1p8000,1,27,electrode|floatzel|hippowdon|porygon2|primarina|volbeat,dipplin|hitmonchan|stonjourner|toucannon|toxtricity|zekrom,2,4,3.951,6,0,0.0
battle-gen9randombattle-5800,v1,random,v1Ad73f2ab1p8000,1,21,ampharos|basculegion|grumpig|jirachi|kilowattrel|slitherwing,bombirdier|cetitan|clefable|mismagius|ninetalesalola|seviper,1,5,4.79,6,0,0.0
battle-gen9randombattle-5801,v1,random,v1Ad73f2ab1p8000,1,89,bastiodon|dedenne|feraligatr|jumpluff|scovillain|tentacruel,indeedeef|mimikyubusted|ninetales|toxapex|toxtricity|vikavolt,2,4,3.978,6,0,0.0
battle-gen9randombattle-5802,v1,random,v1Ad73f2ab1p8000,1,12,appletun|arceusfairy|breloom|crawdaunt|minun|skuntank,banette|keldeoresolute|mabosstiff|sinistcha|walkingwake|zangoose,2,4,3.418,6,0,0.0
battle-gen9randombattle-5803,v1,random,v1Ad73f2ab1p8000,1,16,corviknight|komala|mabosstiff|muk|rabsca|torkoal,floatzel|indeedee|rillaboom|ursaring|vikavolt|whimsicott,2,4,3.423,6,0,0.0
battle-gen9randombattle-5804,v1,random,v1Ad73f2ab1p8000,1,25,decidueye|grafaiai|hoopaunbound|irontreads|kingambit|rayquaza,baxcalibur|landorustherian|masquerain|probopass|sunflora|taurospaldeaaqua,4,2,1.332,6,0,0.0
battle-gen9randombattle-5805,v1,random,v1Ad73f2ab1p8000,1,25,ampharos|jumpluff|lurantis|mesprit|reuniclus|sandslashalola,bellossom|gougingfire|latios|persianalola|zaciancrowned|zangoose,1,5,4.056,6,0,0.0
battle-gen9randombattle-5806,v1,random,v1Ad73f2ab1p8000,1,18,dugtrio|fezandipiti|hitmonlee|magmortar|mewtwo|sneasler,glimmora|groudon|mandibuzz|mimikyu|quaquaval|serperior,2,4,3.276,6,0,0.0
battle-gen9randombattle-5807,v1,random,v1Ad73f2ab1p8000,1,36,bronzong|clawitzer|hitmonlee|lilliganthisui|salamence|toxapex,dusknoir|gliscor|mightyena|sandslash|tinkaton|zacian,2,4,4.0,6,0,0.0
battle-gen9randombattle-5808,v1,random,v1Ad73f2ab1p8000,1,55,ariados|golem|illumise|mesprit|talonflame|terrakion,barraskewda|bellossom|coalossal|enamorus|gyarados|wigglytuff,3,3,2.44,6,0,0.0
battle-gen9randombattle-5809,v1,random,v1Ad73f2ab1p8000,1,21,glastrier|indeedeef|kingambit|rhyperior|taurospaldeacombat|tinkaton,alcremielemoncream|furret|mandibuzz|palossand|pikachuworld|sunflora,4,2,2.0,6,0,0.0
battle-gen9randombattle-5810,v1,random,v1Ad73f2ab1p8000,1,24,ambipom|cetitan|chandelure|diancie|sylveon|uxie,chandelure|gallade|koraidon|pachirisu|registeel|sableye,3,3,1.746,6,0,0.0
battle-gen9randombattle-5811,v1,random,v1Ad73f2ab1p8000,1,19,ambipom|drifblim|fezandipiti|klefki|pachirisu|tornadustherian,clawitzer|electrodehisui|gothitelle|houndoom|morpeko|tatsugiri,1,5,4.373,6,0,0.0
battle-gen9randombattle-5812,v1,random,v1Ad73f2ab1p8000,1,19,mimikyu|overqwil|plusle|politoed|scovillain|tyranitar,bellossom|ditto|golurk|regirock|roaringmoon|spidops,1,5,4.414,6,0,0.0
battle-gen9randombattle-5813,v1,random,v1Ad73f2ab1p8000,1,27,jolteon|meloetta|politoed|salazzle|samurott|toxicroak,arceus|corviknight|fluttermane|hypno|oricoriopompom|whiscash,4,2,1.069,6,0,0.0
battle-gen9randombattle-5814,v1,random,v1Ad73f2ab1p8000,1,19,blaziken|falinks|glalie|klefki|kricketune|mesprit,barraskewda|ironthorns|mewtwo|mudsdale|sceptile|zarudedada,4,2,1.727,6,0,0.0
battle-gen9randombattle-5815,v1,random,v1Ad73f2ab1p8000,1,31,charizard|cryogonal|oinkolognef|pawmot|regirock|venomoth,fluttermane|frosmoth|minioryellow|pecharunt|raichualola|wochien,4,2,2.0,6,0,0.0
battle-gen9randombattle-5816,v1,random,v1Ad73f2ab1p8000,1,35,dudunsparce|magearnaoriginal|meloetta|noivern|ragingbolt|slitherwing,armarouge|galvantula|hydreigon|muk|rampardos|uxie,3,3,2.876,6,0,0.0
battle-gen9randombattle-5817,v1,random,v1Ad73f2ab1p8000,1,24,magmortar|mimikyu|passimian|skuntank|slowbrogalar|zoroarkhisui,arceus|azumarill|fezandipiti|noctowl|piloswine|tinglu,2,4,3.625,6,0,0.0
battle-gen9randombattle-5818,v1,random,v1Ad73f2ab1p8000,1,28,granbull|ironbundle|meowsticf|mewtwo|thundurustherian|zekrom,dewgong|ironleaves|palafin|raichu|scyther|solgaleo,4,2,1.924,6,0,0.0
battle-gen9randombattle-5819,v1,random,Oppd73f2ab1p8000,0,36,ariados|chansey|granbull|kleavor|regigigas|sceptile,arboliva|dipplin|drednaw|girafarig|sableye|zamazenta,6,0,0.0,5,1,0.88
battle-gen9randombattle-5820,v1,random,v1Ad73f2ab1p8000,1,18,garchomp|gogoat|hatterene|houndstone|ironleaves|umbreon,cacturne|chesnaught|deoxysspeed|glastrier|qwilfish|ursaring,2,4,3.487,6,0,0.0
battle-gen9randombattle-5821,v1,random,v1Ad73f2ab1p8000,1,46,drednaw|duraludon|girafarig|ludicolo|oricoriopompom|sylveon,lurantis|magearna|masquerain|minun|noctowl|terapagosstellar,4,2,2.0,6,0,0.0
battle-gen9randombattle-5822,v1,random,v1Ad73f2ab1p8000,1,62,cinccino|clefable|comfey|heracross|indeedee|mamoswine,crabominable|ironcrown|lapras|latias|mimikyubusted|ribombee,4,2,2.0,6,0,0.0
battle-gen9randombattle-5823,v1,random,v1Ad73f2ab1p8000,1,18,braviary|farigiraf|glalie|pikachusinnoh|sandslash|taurospaldeacombat,dunsparce|fezandipiti|jumpluff|spidops|squawkabillyyellow|taurospaldeablaze,0,6,5.15,6,0,0.0
battle-gen9randombattle-5824,v1,random,v1Ad73f2ab1p8000,1,14,camerupt|greedent|klefki|lapras|manaphy|rotomfrost,flamigo|glastrier|mabosstiff|miniorviolet|qwilfishhisui|zebstrika,1,5,4.418,6,0,0.0
battle-gen9randombattle-5825,v1,random,v1Ad73f2ab1p8000,1,47,dachsbun|dragapult|feraligatr|kricketune|mismagius|overqwil,ampharos|chesnaught|chiyu|electivire|sandaconda|sceptile,4,2,1.878,6,0,0.0
battle-gen9randombattle-5826,v1,random,v1Ad73f2ab1p8000,1,24,ambipom|diancie|kyogre|orthworm|rabsca|yanmega,decidueye|gallade|regirock|sudowoodo|venomoth|wyrdeer,2,4,3.564,6,0,0.0
battle-gen9randombattle-5827,v1,random,v1Ad73f2ab1p8000,1,22,chiyu|ditto|donphan|indeedee|magcargo|whiscash,heatran|meowsticf|pecharunt|ragingbolt|venomoth|wugtrio,3,3,2.626,6,0,0.0
battle-gen9randombattle-5828,v1,random,v1Ad73f2ab1p8000,1,13,crabominable|cyclizar|dedenne|drifblim|moltres|terrakion,brambleghast|gallade|heracross|kingdra|reuniclus|tinkaton,1,5,5.0,6,0,0.0
battle-gen9randombattle-5829,v1,random,v1Ad73f2ab1p8000,1,13,dewgong|furret|kleavor|venusaur|whiscash|yanmega,darkrai|electivire|indeedeef|ironvaliant|lanturn|regice,2,4,4.0,6,0,0.0
battle-gen9randombattle-5830,v1,random,v1Ad73f2ab1p8000,1,18,coalossal|flapple|hitmonchan|latios|palafin|slaking,bellossom|clawitzer|dragalge|hippowdon|minun|pachirisu,2,4,3.816,6,0,0.0
battle-gen9randombattle-5831,v1,random,v1Ad73f2ab1p8000,1,65,dialga|lucario|meganium|misdreavus|politoed|sudowoodo,arceusdark|clefable|farigiraf|hatterene|shiftry|vileplume,3,3,2.455,6,0,0.0
battle-gen9randombattle-5832,v1,random,v1Ad73f2ab1p8000,1,35,blaziken|ironboulder|kommoo|manaphy|meowscarada|sandyshocks,dragalge|furret|gastrodoneast|heatran|vaporeon|weavile,3,3,3.0,6,0,0.0
battle-gen9randombattle-5833,v1,random,v1Ad73f2ab1p8000,1,13,granbull|klefki|mew|minun|quaquaval|rhyperior,arceusfire|cryogonal|darkrai|gardevoir|grimmsnarl|vikavolt,2,4,3.803,6,0,0.0
battle-gen9randombattle-5834,v1,random,v1Ad73f2ab1p8000,1,20,kingdra|quaquaval|reshiram|toxtricity|venomoth|zoroark,arboliva|jolteon|magearnaoriginal|malamar|rillaboom|vaporeon,3,3,2.845,6,0,0.0
battle-gen9randombattle-5835,v1,random,v1Ad73f2ab1p8000,1,23,arcanine|coalossal|eternatus|ninetalesalola|ogerpon|oinkolognef,blastoise|giratina|infernape|rotomfan|shaymin|terrakion,2,4,4.0,6,0,0.0
battle-gen9randombattle-5836,v1,random,v1Ad73f2ab1p8000,1,20,copperajah|dugtrioalola|greninja|mesprit|sylveon|typhlosionhisui,drednaw|hoopa|kommoo|metagross|sceptile|urshifurapidstrike,3,3,2.371,6,0,0.0
