battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randomdoublesbattle-61317,v1,random,v1Ab728c380p8002,1,8,kilowattrel|luxray|regigigas|sinistchamasterpiece|skeledirge|spidops,cinccino|masquerain|noivern|raichu|veluza|wochien,3,3,2.385,6,0,0.0
battle-gen9randomdoublesbattle-61318,v1,random,v1Ab728c380p8002,1,6,froslass|greninja|hitmonchan|klefki|kommoo|palafin,dialga|pelipper|skuntank|sylveon|toucannon|whiscash,2,4,3.75,6,0,0.0
battle-gen9randomdoublesbattle-61319,v1,random,v1Ab728c380p8002,1,13,ceruledge|crabominable|exeggutor|flapple|gougingfire|moltresgalar,arboliva|bombirdier|corviknight|glimmora|ironbundle|shiftry,1,5,4.091,6,0,0.0
battle-gen9randomdoublesbattle-61320,v1,random,v1Ab728c380p8002,1,13,cacturne|eiscuenoice|espathra|glimmora|lokix|miraidon,granbull|houndstone|tauros|veluza|vivillon|zarude,3,3,2.901,6,0,0.0
battle-gen9randomdoublesbattle-61321,v1,random,v1Ab728c380p8002,1,8,crawdaunt|florgesorange|sawsbuckwinter|slowbrogalar|tropius|vigoroth,chimecho|inteleon|orthworm|pecharunt|perrserker|victreebel,1,5,3.742,6,0,0.0
battle-gen9randomdoublesbattle-61322,v1,random,v1Ab728c380p8002,1,6,delibird|electabuzz|kingdra|palafin|ragingbolt|tsareena,alcremie|galvantula|gougingfire|mienshao|raikou|sawsbuckautumn,1,5,4.088,6,0,0.0
battle-gen9randomdoublesbattle-61323,v1,random,v1Ab728c380p8002,1,9,flygon|lokix|quagsire|quaquaval|wyrdeer|zebstrika,coalossal|delphox|duraludon|gyarados|meganium|meloetta,1,5,3.992,6,0,0.0
battle-gen9randomdoublesbattle-61324,v1,random,v1Ab728c380p8002,1,8,bastiodon|chimecho|flygon|greninja|ribombee|spectrier,deoxysdefense|florgesorange|ironboulder|palkiaorigin|qwilfish|sudowoodo,1,5,4.39,6,0,0.0
battle-gen9randomdoublesbattle-61068,v1,random,v1Ab728c380p8003,1,11,banette|incineroar|pawmot|perrserker|toedscruel|vileplume,eiscue|hippowdon|hooh|probopass|reshiram|walkingwake,4,2,1.571,6,0,0.0
battle-gen9randomdoublesbattle-61069,v1,random,v1Ab728c380p8003,1,9,breloom|delphox|hariyama|manaphy|salazzle|sandslash,araquanid|deoxys|masquerain|ragingbolt|solgaleo|toxtricity,1,5,3.446,6,0,0.0
battle-gen9randomdoublesbattle-61070,v1,random,v1Ab728c380p8003,1,10,dipplin|grafaiai|lilligant|lokix|luxray|magcargo,carbink|cetitan|cinccino|honchkrow|regidrago|uxie,2,4,3.059,6,0,0.0
battle-gen9randomdoublesbattle-61071,v1,random,v1Ab728c380p8003,1,10,clawitzer|cramorant|gougingfire|haxorus|kricketune|pincurchin,appletun|brambleghast|magcargo|perrserker|raikou|regigigas,0,6,4.852,6,0,0.0
battle-gen9randomdoublesbattle-61072,v1,random,v1Ab728c380p8003,1,7,clefairy|cramorant|eelektross|mesprit|skuntank|toucannon,dodrio|hydreigon|spiritomb|stonjourner|venusaur|zebstrika,1,5,4.205,6,0,0.0
battle-gen9randomdoublesbattle-61073,v1,random,v1Ab728c380p8003,1,9,chimecho|cyclizar|dewgong|excadrill|galvantula|volcarona,alcremierubycream|baxcalibur|crawdaunt|dipplin|gothitelle|zaciancrowned,1,5,4.131,6,0,0.0
battle-gen9randomdoublesbattle-61074,v1,random,v1Ab728c380p8003,1,16,comfey|delibird|ironboulder|primarina|skarmory|torterra,bruxish|clawitzer|groudon|landorustherian|swalot|wigglytuff,2,4,3.784,6,0,0.0
battle-gen9randomdoublesbattle-61075,v1,random,v1Ab728c380p8003,1,9,alcremierubycream|ambipom|flareon|irontreads|ribombee|scovillain,hariyama|indeedeef|lunala|mimikyu|scovillain|tinkaton,3,3,1.73,6,0,0.0
battle-gen9randomdoublesbattle-61076,v1,random,v1Ab728c380p8003,1,7,greedent|jolteon|keldeoresolute|oricorio|tyranitar|urshifu,blaziken|bronzong|frosmoth|heracross|latios|regieleki,1,5,4.566,6,0,0.0
battle-gen9randomdoublesbattle-61077,v1,random,v1Ab728c380p8003,1,7,basculin|cramorant|electivire|glaceon|scizor|venomoth,comfey|gliscor|kyogre|reuniclus|rotom|sandslashalola,1,5,3.681,6,0,0.0
battle-gen9randomdoublesbattle-61078,v1,random,v1Ab728c380p8003,1,7,armarouge|clefairy|dodrio|hitmontop|magcargo|skarmory,cinccino|dragalge|pecharunt|rabsca|sandyshocks|uxie,1,5,4.456,6,0,0.0
battle-gen9randomdoublesbattle-61079,v1,random,v1Ab728c380p8003,1,13,dedenne|fezandipiti|glaceon|groudon|lilligant|uxie,arceusdark|bronzong|chimecho|duraludon|tyranitar|vileplume,2,4,3.395,6,0,0.0
battle-gen9randomdoublesbattle-61080,v1,random,v1Ab728c380p8003,1,7,clefairy|enamorustherian|milotic|ogerponcornerstone|pecharunt|zekrom,flamigo|golem|lokix|ogerponwellspring|porygon2|squawkabillyyellow,1,5,3.524,6,0,0.0
battle-gen9randomdoublesbattle-61081,v1,random,v1Ab728c380p8003,1,11,electabuzz|giratina|greattusk|keldeoresolute|venusaur|zacian,grafaiai|hippowdon|hitmontop|lycanroc|milotic|zekrom,3,3,1.466,6,0,0.0
battle-gen9randomdoublesbattle-61082,v1,random,v1Ab728c380p8003,1,9,azumarill|flareon|houndstone|pecharunt|porygon2|quagsire,gastrodon|gholdengo|manaphy|raikou|spectrier|terrakion,2,4,3.672,6,0,0.0
battle-gen9randomdoublesbattle-61083,v1,random,v1Ab728c380p8003,1,6,arcaninehisui|chimecho|dipplin|dusknoir|miniororange|noctowl,malamar|miraidon|rabsca|sawsbucksummer|spidops|toxtricitylowkey,1,5,4.348,6,0,0.0
battle-gen9randomdoublesbattle-61084,v1,random,v1Ab728c380p8003,1,11,appletun|arceusdark|kingambit|rampardos|ribombee|thundurus,alomomola|bellossom|clefable|garganacl|scyther|zebstrika,2,4,3.215,6,0,0.0
battle-gen9randomdoublesbattle-61085,v1,random,v1Ab728c380p8003,1,4,blaziken|enamorus|florgeswhite|heatran|hitmonchan|murkrow,diancie|jumpluff|scyther|serperior|wugtrio|zoroark,1,5,4.759,6,0,0.0
battle-gen9randomdoublesbattle-61086,v1,random,v1Ab728c380p8003,1,9,arbok|krookodile|magearnaoriginal|pelipper|poliwrath|rhyperior,calyrexshadow|decidueyehisui|ditto|kyurem|lurantis|swampert,1,5,4.675,6,0,0.0
battle-gen9randomdoublesbattle-61087,v1,random,v1Ab728c380p8003,1,9,altaria|arceus|ceruledge|rhydon|volcanion|zarudedada,ambipom|dedenne|deoxys|hippowdon|komala|taurospaldeablaze,2,4,3.059,6,0,0.0
battle-gen9randomdoublesbattle-61088,v1,random,v1Ab728c380p8003,1,8,drifblim|flamigo|ironmoth|slaking|vikavolt|vileplume,basculinbluestriped|chimecho|golemalola|mudsdale|ribombee|slitherwing,0,6,5.08,6,0,0.0
battle-gen9randomdoublesbattle-61089,v1,random,v1Ab728c380p8003,1,6,clawitzer|cyclizar|golemalola|mimikyubusted|reshiram|stonjourner,dialgaorigin|golduck|incineroar|lapras|latios|vespiquen,2,4,3.088,6,0,0.0
battle-gen9randomdoublesbattle-61090,v1,random,v1Ab728c380p8003,1,7,flygon|ironboulder|necrozma|reshiram|sableye|wugtrio,clefairy|flamigo|magcargo|medicham|registeel|reuniclus,1,5,5.0,6,0,0.0
battle-gen9randomdoublesbattle-61091,v1,random,v1Ab728c380p8003,1,9,gougingfire|keldeoresolute|magmortar|meganium|tinglu|trevenant,excadrill|golduck|meloetta|meowstic|scizor|whiscash,2,4,3.362,6,0,0.0
battle-gen9randomdoublesbattle-61092,v1,random,v1Ab728c380p8003,1,13,dewgong|dialgaorigin|greattusk|metagross|morpeko|reuniclus,arcanine|dewgong|hariyama|landorus|lumineon|ribombee,4,2,1.304,6,0,0.0
battle-gen9randomdoublesbattle-61093,v1,random,v1Ab728c380p8003,1,10,basculegion|cacturne|darkrai|illumise|kingdra|orthworm,emboar|ironboulder|mukalola|noivern|sylveon|vigoroth,2,4,2.292,6,0,0.0
battle-gen9randomdoublesbattle-61094,v1,random,v1Ab728c380p8003,1,10,cramorant|espeon|politoed|roaringmoon|torterra|toxicroak,dewgong|diancie|flamigo|kricketune|landorustherian|mimikyu,2,4,3.395,6,0,0.0
battle-gen9randomdoublesbattle-61095,v1,random,v1Ab728c380p8003,1,8,articunogalar|dusknoir|noctowl|ribombee|smeargle|zamazentacrowned,corviknight|mausholdfour|milotic|oranguru|zaciancrowned|zoroark,1,5,4.453,6,0,0.0
battle-gen9randomdoublesbattle-61096,v1,random,v1Ab728c380p8003,1,9,darkrai|electivire|flamigo|galvantula|tornadustherian|umbreon,infernape|metagross|samurotthisui|sandslash|sawsbuckwinter|toxtricity,3,3,2.42,6,0,0.0
battle-gen9randomdoublesbattle-61097,v1,random,v1Ab728c380p8003,1,7,deoxysspeed|dewgong|flamigo|hariyama|kingambit|politoed,chandelure|cinccino|clawitzer|ragingbolt|sudowoodo|torterra,1,5,3.554,6,0,0.0
battle-gen9randomdoublesbattle-61098,v1,random,v1Ab728c380p8003,1,9,copperajah|murkrow|okidogi|polteageist|torkoal|volbeat,cetitan|emboar|gumshoos|mightyena|sceptile|sneasler,3,3,2.485,6,0,0.0
battle-gen9randomdoublesbattle-61099,v1,random,v1Ab728c380p8003,1,12,chimecho|cloyster|mesprit|trevenant|volcarona|weavile,dusknoir|florgesblue|houndoom|rabsca|spidops|victreebel,3,3,1.792,6,0,0.0
battle-gen9randomdoublesbattle-61100,v1,random,v1Ab728c380p8003,1,9,decidueye|dusknoir|heracross|hitmonchan|irontreads|lapras,arceusflying|bombirdier|luvdisc|overqwil|porygon2|uxie,3,3,2.417,6,0,0.0
battle-gen9randomdoublesbattle-61101,v1,random,v1Ab728c380p8003,1,19,brambleghast|carbink|lapras|latias|ogerponcornerstone|taurospaldeablaze,chimecho|coalossal|farigiraf|greedent|kyuremblack|sandaconda,0,6,4.475,6,0,0.0
battle-gen9randomdoublesbattle-61102,v1,random,v1Ab728c380p8003,1,9,chienpao|dialga|gardevoir|meowscarada|rillaboom|torkoal,banette|espathra|grimmsnarl|lucario|ninetales|politoed,1,5,4.597,6,0,0.0
battle-gen9randomdoublesbattle-61103,v1,random,v1Ab728c380p8003,1,11,delphox|electrode|glalie|meowstic|qwilfish|shiftry,calyrexice|ironcrown|mabosstiff|phione|tinkaton|umbreon,1,5,3.91,6,0,0.0
battle-gen9randomdoublesbattle-61104,v1,random,v1Ab728c380p8003,1,8,conkeldurr|espathra|garchomp|reuniclus|scyther|serperior,granbull|jumpluff|politoed|rabsca|reuniclus|scrafty,1,5,4.068,6,0,0.0
battle-gen9randomdoublesbattle-61105,v1,random,v1Ab728c380p8003,1,10,eiscue|indeedeef|meganium|quaquaval|spidops|staraptor,incineroar|ludicolo|pelipper|rotom|sneasler|yanmega,2,4,2.604,6,0,0.0
battle-gen9randomdoublesbattle-61106,v1,random,v1Ab728c380p8003,1,7,farigiraf|floatzel|gliscor|hatterene|mudsdale|wugtrio,carbink|furret|golduck|pawmot|tornadus|tropius,2,4,3.437,6,0,0.0
battle-gen9randomdoublesbattle-61107,v1,random,v1Ab728c380p8003,1,8,flygon|lokix|magcargo|phione|smeargle|zarudedada,hooh|ludicolo|snorlax|spidops|staraptor|suicune,2,4,2.403,6,0,0.0
battle-gen9randomdoublesbattle-61108,v1,random,v1Ab728c380p8003,1,23,cetitan|enamorustherian|glimmora|gyarados|ogerpon|swalot,dachsbun|garganacl|lunala|pyroar|weezinggalar|zoroarkhisui,4,2,1.498,6,0,0.0
battle-gen9randomdoublesbattle-61109,v1,random,v1Ab728c380p8003,1,6,brutebonnet|houndstone|keldeoresolute|meowsticf|regigigas|sceptile,drifblim|greninja|honchkrow|ironboulder|regieleki|slitherwing,3,3,2.85,6,0,0.0
battle-gen9randomdoublesbattle-61110,v1,random,v1Ab728c380p8003,1,12,hoopa|meowscarada|milotic|ogerpon|rhydon|uxie,duraludon|espeon|mukalola|oinkolognef|suicune|swanna,3,3,3.0,6,0,0.0
battle-gen9randomdoublesbattle-61111,v1,random,v1Ab728c380p8003,1,5,arceusgrass|dudunsparce|espeon|lurantis|miraidon|regigigas,chienpao|deoxysdefense|dialga|glimmora|haxorus|muk,1,5,4.223,6,0,0.0
battle-gen9randomdoublesbattle-61112,v1,random,v1Ab728c380p8003,1,6,barraskewda|ceruledge|duraludon|houndstone|kommoo|sceptile,bruxish|dedenne|hypno|ninetalesalola|staraptor|torkoal,0,6,5.274,6,0,0.0
battle-gen9randomdoublesbattle-61113,v1,random,v1Ab728c380p8003,1,12,ariados|azumarill|espeon|lucario|quaquaval|shaymin,archaludon|breloom|clodsire|polteageist|screamtail|ursalunabloodmoon,4,2,1.479,6,0,0.0
battle-gen9randomdoublesbattle-61114,v1,random,v1Ab728c380p8003,1,9,galvantula|jirachi|mudsdale|ogerponwellspring|rabsca|rhydon,blissey|giratina|lucario|pikachuhoenn|salamence|spidops,0,6,5.52,6,0,0.0
battle-gen9randomdoublesbattle-61115,v1,random,v1Ab728c380p8003,1,8,bruxish|eternatus|kommoo|moltres|ninetalesalola|thundurus,cramorant|dragonite|greedent|miraidon|sudowoodo|terrakion,1,5,4.095,6,0,0.0
battle-gen9randomdoublesbattle-61116,v1,random,v1Ab728c380p8003,1,8,drednaw|gengar|kommoo|rabsca|toucannon|weavile,banette|dragapult|kyurem|magnezone|regigigas|swalot,2,4,3.249,6,0,0.0
battle-gen9randomdoublesbattle-61117,v1,random,v1Ab728c380p8003,1,10,blaziken|bombirdier|duraludon|rayquaza|sneasler|tinglu,araquanid|blaziken|garchomp|gothitelle|lumineon|sandyshocks,2,4,3.03,6,0,0.0
battle-gen9randomdoublesbattle-61118,v1,random,v1Ab728c380p8003,1,14,arceusghost|bronzong|flareon|magearnaoriginal|palkia|zacian,braviary|gumshoos|milotic|regieleki|salazzle|sandslash,0,6,5.494,6,0,0.0
battle-gen9randomdoublesbattle-61119,v1,random,v1Ab728c380p8003,1,12,cryogonal|dachsbun|noctowl|ogerponhearthflame|regirock|smeargle,dondozo|gougingfire|latias|squawkabilly|terrakion|wochien,1,5,4.567,6,0,0.0
battle-gen9randomdoublesbattle-61120,v1,random,v1Ab728c380p8003,1,11,dialga|dragapult|lunala|masquerain|terrakion|wochien,crabominable|koraidon|magmar|meowscarada|oinkolognef|quagsire,1,5,3.908,6,0,0.0
battle-gen9randomdoublesbattle-61121,v1,random,v1Ab728c380p8003,1,9,dialgaorigin|jumpluff|lunala|meowscarada|sableye|scizor,bruxish|comfey|luxray|reshiram|scyther|victreebel,3,3,2.411,6,0,0.0
battle-gen9randomdoublesbattle-61122,v1,random,v1Ab728c380p8003,1,8,camerupt|groudon|ironmoth|komala|noctowl|yanmega,arceusice|avalugghisui|basculegion|cyclizar|dragalge|raikou,2,4,3.137,6,0,0.0
battle-gen9randomdoublesbattle-61123,v1,random,v1Ab728c380p8003,1,10,altaria|conkeldurr|granbull|grumpig|spectrier|torkoal,chienpao|furret|hydreigon|jirachi|pelipper|volbeat,3,3,2.21,6,0,0.0
battle-gen9randomdoublesbattle-61124,v1,random,v1Ab728c380p8003,1,11,cobalion|electivire|jirachi|meowscarada|regidrago|veluza,baxcalibur|miraidon|snorlax|tinkaton|tropius|zoroark,2,4,2.644,6,0,0.0
battle-gen9randomdoublesbattle-61125,v1,random,v1Ab728c380p8003,1,12,cobalion|dondozo|lanturn|mausholdfour|okidogi|whimsicott,grumpig|miraidon|poliwrath|skeledirge|virizion|zapdos,3,3,1.368,6,0,0.0
battle-gen9randomdoublesbattle-61126,v1,random,v1Ab728c380p8003,1,8,arbok|eternatus|hatterene|heracross|lunala|masquerain,baxcalibur|emboar|lunala|mamoswine|rampardos|serperior,0,6,5.474,6,0,0.0
battle-gen9randomdoublesbattle-61127,v1,random,v1Ab728c380p8003,1,12,chimecho|clefairy|corviknight|crabominable|glalie|sableye,araquanid|farigiraf|klefki|kyogre|maushold|overqwil,1,5,4.177,6,0,0.0
battle-gen9randomdoublesbattle-61128,v1,random,v1Ab728c380p8003,1,5,banette|lurantis|moltres|rhydon|salazzle|toucannon,dragalge|klawf|kommoo|leafeon|mewtwo|tentacruel,1,5,4.636,6,0,0.0
battle-gen9randomdoublesbattle-61129,v1,random,v1Ab728c380p8003,1,8,clawitzer|lumineon|mimikyu|pawmot|scizor|vespiquen,braviary|garchomp|glaceon|hitmontop|moltresgalar|suicune,1,5,4.452,6,0,0.0
battle-gen9randomdoublesbattle-61130,v1,random,v1Ab728c380p8003,1,9,dondozo|enamorus|hatterene|kingambit|komala|ursalunabloodmoon,altaria|lilligant|masquerain|mukalola|rotomwash|swalot,2,4,3.376,6,0,0.0
battle-gen9randomdoublesbattle-61131,v1,random,v1Ab728c380p8003,1,8,archaludon|barraskewda|chandelure|froslass|mienshao|pachirisu,clodsire|farigiraf|klawf|manaphy|mienshao|tsareena,3,3,2.628,6,0,0.0
battle-gen9randomdoublesbattle-61132,v1,random,v1Ab728c380p8003,1,11,altaria|furret|gardevoir|glalie|pawmot|scyther,giratina|grumpig|magmar|mausholdfour|mienshao|smeargle,2,4,2.585,6,0,0.0
battle-gen9randomdoublesbattle-61133,v1,random,v1Ab728c380p8003,1,7,alcremiematchacream|chandelure|hippowdon|lugia|slaking|snorlax,chandelure|diancie|empoleon|ironleaves|leafeon|zacian,1,5,4.377,6,0,0.0
battle-gen9randomdoublesbattle-61134,v1,random,v1Ab728c380p8003,1,11,ampharos|annihilape|glastrier|gyarados|ironhands|whiscash,hatterene|kommoo|mabosstiff|passimian|sawsbuck|swampert,1,5,4.73,6,0,0.0
battle-gen9randomdoublesbattle-61135,v1,random,v1Ab728c380p8003,1,5,arboliva|bellibolt|clawitzer|clefable|qwilfish|solgaleo,brambleghast|granbull|greattusk|ironbundle|scyther|zoroarkhisui,0,6,4.286,6,0,0.0
battle-gen9randomdoublesbattle-61136,v1,random,v1Ab728c380p8003,1,8,eelektross|grumpig|hitmonchan|lumineon|ogerpon|tornadus,chienpao|dragalge|palossand|pelipper|typhlosion|zangoose,3,3,2.556,6,0,0.0
battle-gen9randomdoublesbattle-61137,v1,random,v1Ab728c380p8003,1,8,araquanid|beartic|feraligatr|mimikyubusted|torkoal|zekrom,bastiodon|bellossom|glastrier|sandyshocks|tsareena|veluza,1,5,4.165,6,0,0.0
battle-gen9randomdoublesbattle-61138,v1,random,v1Ab728c380p8003,1,11,clefairy|dugtrio|groudon|oinkolognef|regirock|zacian,armarouge|basculin|galvantula|glimmora|mew|scyther,1,5,4.089,6,0,0.0
battle-gen9randomdoublesbattle-61139,v1,random,v1Ab728c380p8003,1,6,excadrill|hatterene|kyuremwhite|sylveon|tornadus|uxie,deoxysspeed|falinks|masquerain|meloetta|oricoriopompom|skuntank,0,6,4.733,6,0,0.0
battle-gen9randomdoublesbattle-61140,v1,random,v1Ab728c380p8003,1,7,baxcalibur|fezandipiti|kingambit|kyogre|sawsbuckautumn|tatsugiri,camerupt|glastrier|hitmonlee|komala|sunflora|ursaluna,1,5,3.999,6,0,0.0
battle-gen9randomdoublesbattle-61141,v1,random,v1Ab728c380p8003,1,9,beartic|breloom|frosmoth|gastrodon|staraptor|tatsugiri,greedent|lucario|porygon2|ragingbolt|tinkaton|urshifurapidstrike,2,4,2.684,6,0,0.0
battle-gen9randomdoublesbattle-61142,v1,random,v1Ab728c380p8003,1,13,arceusice|blaziken|furret|gholdengo|spidops|zekrom,breloom|dewgong|greattusk|oranguru|registeel|wochien,2,4,3.337,6,0,0.0
battle-gen9randomdoublesbattle-61143,v1,random,v1Ab728c380p8003,1,5,breloom|mesprit|politoed|regirock|sunflora|zapdosgalar,arceussteel|crawdaunt|dedenne|overqwil|torterra|ursalunabloodmoon,1,5,4.06,6,0,0.0
battle-gen9randomdoublesbattle-61144,v1,random,v1Ab728c380p8003,1,7,emboar|ironhands|noivern|revavroom|scovillain|zangoose,drifblim|electrode|magearna|masquerain|morpeko|trevenant,1,5,4.108,6,0,0.0
battle-gen9randomdoublesbattle-61145,v1,random,v1Ab728c380p8003,1,8,cresselia|ditto|mukalola|politoed|regidrago|slowbrogalar,ariados|dewgong|greattusk|haxorus|minun|rotomfan,0,6,4.955,6,0,0.0
battle-gen9randomdoublesbattle-61146,v1,random,v1Ab728c380p8003,1,7,ampharos|flygon|glimmora|gogoat|lunala|oinkologne,cinccino|ironthorns|kommoo|kyuremwhite|oranguru|raikou,2,4,3.635,6,0,0.0
battle-gen9randomdoublesbattle-61147,v1,random,v1Ab728c380p8003,1,10,braviary|cresselia|giratina|haxorus|lucario|quagsire,cinderace|gougingfire|hydrapple|ironleaves|passimian|spiritomb,1,5,3.949,6,0,0.0
battle-gen9randomdoublesbattle-61148,v1,random,v1Ab728c380p8003,1,12,chesnaught|dragalge|garganacl|meloetta|terapagosterastal|wochien,bronzong|bruxish|overqwil|pawmot|slitherwing|sunflora,3,3,2.192,6,0,0.0
battle-gen9randomdoublesbattle-61149,v1,random,v1Ab728c380p8003,1,9,hippowdon|meganium|probopass|rabsca|wigglytuff|wochien,avalugg|emboar|manaphy|pyroar|slowking|zapdosgalar,2,4,3.548,6,0,0.0
battle-gen9randomdoublesbattle-61150,v1,random,v1Ab728c380p8003,1,8,dialga|flamigo|registeel|venusaur|vivillonsandstorm|zebstrika,alomomola|electivire|rhyperior|scrafty|spectrier|wochien,3,3,2.403,6,0,0.0
battle-gen9randomdoublesbattle-61151,v1,random,v1Ab728c380p8003,1,6,espathra|sneasler|squawkabilly|sunflora|volcanion|wigglytuff,delphox|lanturn|malamar|mudsdale|oricoriosensu|porygonz,2,4,2.129,6,0,0.0
battle-gen9randomdoublesbattle-61152,v1,random,v1Ab728c380p8003,1,8,dachsbun|gliscor|kommoo|seviper|swanna|weavile,crabominable|cyclizar|inteleon|magearnaoriginal|magmar|palkiaorigin,3,3,2.577,6,0,0.0
battle-gen9randomdoublesbattle-61153,v1,random,v1Ab728c380p8003,1,8,goodra|lurantis|moltres|reuniclus|shiftry|walkingwake,ampharos|bombirdier|brambleghast|cetitan|chienpao|regidrago,2,4,4.0,6,0,0.0
battle-gen9randomdoublesbattle-61154,v1,random,v1Ab728c380p8003,1,12,azumarill|klefki|kyuremblack|necrozma|porygon2|terapagosterastal,cresselia|dewgong|granbull|regieleki|sandaconda|tsareena,2,4,2.746,6,0,0.0
battle-gen9randomdoublesbattle-61155,v1,random,v1Ab728c380p8003,1,12,comfey|dialgaorigin|scizor|squawkabilly|toucannon|vikavolt,clodsire|froslass|komala|luxray|thundurustherian|zarude,1,5,4.237,6,0,0.0
battle-gen9randomdoublesbattle-61156,v1,random,v1Ab728c380p8003,1,8,arceusground|delibird|inteleon|meloetta|polteageist|sandaconda,ariados|ceruledge|houndstone|ironboulder|volcarona|wigglytuff,0,6,6.0,6,0,0.0
battle-gen9randomdoublesbattle-61157,v1,random,v1Ab728c380p8003,1,8,decidueyehisui|dipplin|klefki|magcargo|quagsire|sandyshocks,clawitzer|glaceon|mamoswine|rotomfan|salazzle|spectrier,0,6,5.4,6,0,0.0
battle-gen9randomdoublesbattle-61158,v1,random,v1Ab728c380p8003,1,11,duraludon|lurantis|miniorblue|porygon2|tentacruel|umbreon,altaria|braviaryhisui|furret|mamoswine|terrakion|zacian,3,3,2.81,6,0,0.0
battle-gen9randomdoublesbattle-61159,v1,random,v1Ab728c380p8003,1,8,ambipom|cryogonal|electabuzz|gogoat|spidops|talonflame,articunogalar|clefable|inteleon|meowscarada|rabsca|venusaur,2,4,3.376,6,0,0.0
battle-gen9randomdoublesbattle-61160,v1,random,v1Ab728c380p8003,1,8,articuno|electabuzz|enamorustherian|meganium|miraidon|tatsugiri,cryogonal|fluttermane|hydreigon|ironmoth|raichu|wyrdeer,2,4,3.187,6,0,0.0
battle-gen9randomdoublesbattle-61161,v1,random,v1Ab728c380p8003,1,8,comfey|deoxys|hippowdon|inteleon|spiritomb|sudowoodo,clodsire|incineroar|keldeoresolute|ogerponcornerstone|scrafty|zekrom,0,6,5.88,6,0,0.0
battle-gen9randomdoublesbattle-61162,v1,random,v1Ab728c380p8003,1,9,bruxish|darkrai|feraligatr|honchkrow|toedscruel|venomoth,clodsire|dragapult|duraludon|miniorblue|persian|scizor,4,2,1.773,6,0,0.0
battle-gen9randomdoublesbattle-61163,v1,random,v1Ab728c380p8003,1,10,chienpao|golduck|ironbundle|ironcrown|regirock|serperior,abomasnow|blastoise|farigiraf|mismagius|persian|regieleki,3,3,2.079,6,0,0.0
battle-gen9randomdoublesbattle-61164,v1,random,v1Ab728c380p8003,1,13,bellibolt|electabuzz|ironbundle|reshiram|slowking|snorlax,arcaninehisui|beartic|braviaryhisui|chimecho|hydrapple|zangoose,1,5,4.224,6,0,0.0
battle-gen9randomdoublesbattle-61165,v1,random,v1Ab728c380p8003,1,10,amoonguss|armarouge|groudon|ironbundle|persianalola|terrakion,armarouge|chienpao|perrserker|tinglu|vivillonmodern|zebstrika,2,4,3.556,6,0,0.0
battle-gen9randomdoublesbattle-61166,v1,random,v1Ab728c380p8003,1,7,dipplin|fluttermane|ironjugulis|mamoswine|skuntank|stonjourner,basculin|eternatus|passimian|regigigas|slaking|zamazenta,1,5,4.382,6,0,0.0
battle-gen9randomdoublesbattle-61167,v1,random,v1Ab728c380p8003,1,8,araquanid|hariyama|latias|skeledirge|toedscruel|weezing,gengar|grumpig|kingdra|meowscarada|sableye|snorlax,1,5,4.62,6,0,0.0
battle-gen9randomdoublesbattle-61168,v1,random,v1Ab728c380p8003,1,8,arbok|clefairy|delibird|flareon|ironvaliant|lokix,garchomp|honchkrow|medicham|pelipper|tsareena|typhlosionhisui,3,3,2.082,6,0,0.0
battle-gen9randomdoublesbattle-61169,v1,random,v1Ab728c380p8003,1,7,blissey|clawitzer|cobalion|kilowattrel|rhyperior|trevenant,ariados|cloyster|feraligatr|garchomp|goodrahisui|ribombee,0,6,4.933,6,0,0.0
battle-gen9randomdoublesbattle-61170,v1,random,v1Ab728c380p8003,1,8,cobalion|dedenne|ironjugulis|regigigas|ribombee|venusaur,alomomola|baxcalibur|dialgaorigin|gumshoos|indeedeef|kyogre,2,4,2.933,6,0,0.0
battle-gen9randomdoublesbattle-61171,v1,random,v1Ab728c380p8003,1,10,emboar|kyogre|palafin|regirock|shiftry|virizion,arbok|ariados|beartic|drifblim|politoed|zamazentacrowned,4,2,1.373,6,0,0.0
battle-gen9randomdoublesbattle-61172,v1,random,v1Ab728c380p8003,1,11,cloyster|cryogonal|gholdengo|mimikyu|minun|skarmory,araquanid|bombirdier|bronzong|hypno|kingambit|quagsire,1,5,3.822,6,0,0.0
battle-gen9randomdoublesbattle-61173,v1,random,v1Ab728c380p8003,1,10,arboliva|cacturne|floatzel|infernape|salazzle|sandslashalola,bastiodon|brutebonnet|infernape|lokix|raichualola|sylveon,3,3,1.924,6,0,0.0
battle-gen9randomdoublesbattle-61174,v1,random,v1Ab728c380p8003,1,7,ariados|banette|blaziken|crabominable|irontreads|latios,alomomola|florges|grumpig|meowscarada|mesprit|rhyperior,3,3,2.477,6,0,0.0
battle-gen9randomdoublesbattle-61175,v1,random,v1Ab728c380p8003,1,7,clodsire|donphan|eternatus|inteleon|sylveon|typhlosion,basculegion|cinccino|copperajah|giratina|grumpig|thundurustherian,1,5,4.78,6,0,0.0
battle-gen9randomdoublesbattle-61176,v1,random,v1Ab728c380p8003,1,9,basculegion|flygon|illumise|ironhands|ludicolo|screamtail,deoxysspeed|eternatus|florges|miraidon|okidogi|sinistcha,1,5,4.358,6,0,0.0
