battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp,moves_used
battle-gen9randomdoublesbattle-60791,v6,random,Oppefc9ffb1p8002,0,13,azelf|banette|granbull|landorus|pincurchin|terapagosterastal,heracross|pecharunt|persianalola|registeel|scyther,6,0,0.0,0,5,3.33,closecombat|darkpulse|earthpower|electroweb|fireblast|gunkshot|playrough|poltergeist|psychic|rockslide|scald|shadowsneak|sludgebomb|stompingtantrum|terastarstorm|thunderbolt|triattack
battle-gen9randomdoublesbattle-60792,v6,random,Oppefc9ffb1p8002,0,10,glalie|infernape|jolteon|politoed|probopass|tsareena,articuno|hatterene|magnezone|polteageist|zapdosgalar,6,0,0.0,0,5,3.85,alluringvoice|bodypress|closecombat|foulplay|freezedry|icywind|knockoff|muddywater|overheat|powergem|powerwhip|rapidspin|thunderbolt|tripleaxel
battle-gen9randomdoublesbattle-60793,v6,random,Oppefc9ffb1p8002,0,10,ampharos|bastiodon|conkeldurr|eelektross|kommoo|salamence,alcremierainbowswirl|farigiraf|grumpig|heracross|salazzle|urshifurapidstrike,6,0,0.0,1,5,4.72,bodypress|clangingscales|closecombat|dracometeor|dragontail|drainpunch|dualwingbeat|fireblast|focusblast|foulplay|gigadrain|icepunch|ironhead|knockoff|machpunch|thunderbolt|uturn
battle-gen9randomdoublesbattle-60794,v6,random,Oppefc9ffb1p8002,0,6,bombirdier|honchkrow|keldeoresolute|klefki|reshiram|scizor,cresselia|duraludon|jumpluff|regieleki|shiftry|venomoth,6,0,0.0,1,5,3.33,blueflare|bravebird|bugbite|bulletpunch|closecombat|dazzlinggleam|dracometeor|heatwave|hydropump|knockoff|muddywater|rockslide|secretsword|suckerpunch|uturn|vacuumwave
battle-gen9randomdoublesbattle-60795,v6,random,Oppefc9ffb1p8002,0,9,cobalion|frosmoth|indeedee|magcargo|noctowl|zebstrika,ambipom|dachsbun|ironbundle|probopass|ribombee|slowbro,6,0,0.0,3,3,2.28,bodypress|bugbuzz|expandingforce|heatwave|highhorsepower|hurricane|hypervoice|icebeam|ironhead|overheat|powergem|shadowball|terablast|thunderbolt|voltswitch
battle-gen9randomdoublesbattle-60796,v6,random,Oppefc9ffb1p8002,0,7,bronzong|mightyena|pincurchin|regidrago|trevenant|yanmega,azumarill|blissey|dodrio|oricoriopompom|palafin,6,0,0.0,0,5,3.43,airslash|bodypress|bugbuzz|crunch|dracometeor|dragonclaw|dragonenergy|earthpower|electroweb|ironhead|playrough|poltergeist|scald|suckerpunch|terablast|thunderbolt|woodhammer
battle-gen9randomdoublesbattle-60797,v6,random,Oppefc9ffb1p8002,0,14,amoonguss|greedent|grimmsnarl|luvdisc|oricorio|vikavolt,ariados|electabuzz|klefki|mandibuzz|sylveon|toucannon,6,0,0.0,2,4,3.17,airslash|bugbuzz|clearsmog|doubleedge|fakeout|highhorsepower|hydropump|icywind|pollenpuff|revelationdance|spiritbreak|thunderbolt
battle-gen9randomdoublesbattle-60798,v6,random,Oppefc9ffb1p8002,0,5,bellibolt|donphan|kyogre|raichualola|rampardos|victreebel,bellossom|farigiraf|granbull,6,0,0.0,0,3,2.41,firepunch|headsmash|highhorsepower|icebeam|iceshard|knockoff|muddywater|originpulse|powerwhip|psychic|rapidspin|rockslide|sludgebomb|stompingtantrum|thunder|thunderbolt|waterspout
battle-gen9randomdoublesbattle-60799,v6,random,Oppefc9ffb1p8002,0,7,flareon|gastrodon|ironhands|koraidon|mamoswine|salazzle,hariyama|lanturn|regice|screamtail|whimsicott,6,0,0.0,0,5,3.77,clearsmog|collisioncourse|dragonclaw|drainpunch|earthpower|facade|flareblitz|heatwave|highhorsepower|iceshard|iciclecrash|muddywater|quickattack|sludgebomb|thunderpunch
battle-gen9randomdoublesbattle-60800,v6,random,Oppefc9ffb1p8002,0,8,frosmoth|infernape|lilliganthisui|metagross|minun|regigigas,glimmora|granbull|hoopaunbound|koraidon|moltres,6,0,0.0,0,5,4.91,bodyslam|bulletpunch|closecombat|fakeout|hammerarm|icebeam|knockoff|leafblade|nuzzle|overheat|psychicfangs|terablast|thunderbolt
