battle_id,winner,turns,won
battle-gen9randombattle-11702,Rand_41ab,15,0
battle-gen9randombattle-11703,Rand_41ab,16,0
battle-gen9randombattle-11704,Smart_41ab,17,1
battle-gen9randombattle-11705,Rand_41ab,12,0
battle-gen9randombattle-11706,Rand_41ab,16,0
battle-gen9randombattle-11707,Rand_41ab,19,0
battle-gen9randombattle-11708,Rand_41ab,16,0
battle-gen9randombattle-11709,Rand_41ab,15,0
battle-gen9randombattle-11710,Smart_41ab,21,1
battle-gen9randombattle-11711,Smart_41ab,19,1
battle-gen9randombattle-11712,Rand_41ab,20,0
battle-gen9randombattle-11713,Smart_41ab,13,1
battle-gen9randombattle-11714,Rand_41ab,16,0
battle-gen9randombattle-11715,Rand_41ab,19,0
battle-gen9randombattle-11716,Smart_41ab,12,1
battle-gen9randombattle-11717,Rand_41ab,17,0
battle-gen9randombattle-11718,Smart_41ab,18,1
battle-gen9randombattle-11719,Rand_41ab,12,0
battle-gen9randombattle-11720,Smart_41ab,20,1
battle-gen9randombattle-11721,Rand_41ab,20,0
battle-gen9randombattle-11722,Smart_41ab,21,1
battle-gen9randombattle-11723,Smart_41ab,16,1
battle-gen9randombattle-11724,Rand_41ab,11,0
battle-gen9randombattle-11725,Smart_41ab,23,1
battle-gen9randombattle-11726,Smart_41ab,19,1
battle-gen9randombattle-11727,Smart_41ab,12,1
battle-gen9randombattle-11728,Smart_41ab,15,1
battle-gen9randombattle-11729,Smart_41ab,17,1
battle-gen9randombattle-11730,Smart_41ab,15,1
battle-gen9randombattle-11731,Rand_41ab,18,0
battle-gen9randombattle-11732,Rand_41ab,16,0
battle-gen9randombattle-11733,Rand_41ab,17,0
battle-gen9randombattle-11734,Rand_41ab,21,0
battle-gen9randombattle-11735,Rand_41ab,16,0
battle-gen9randombattle-11736,Rand_41ab,10,0
battle-gen9randombattle-11737,Smart_41ab,14,1
battle-gen9randombattle-11738,Rand_41ab,15,0
battle-gen9randombattle-11739,Smart_41ab,14,1
battle-gen9randombattle-11740,Rand_41ab,31,0
battle-gen9randombattle-11741,Rand_41ab,21,0
battle-gen9randombattle-11742,Smart_41ab,16,1
battle-gen9randombattle-11743,Rand_41ab,21,0
battle-gen9randombattle-11744,Rand_41ab,14,0
battle-gen9randombattle-11745,Rand_41ab,16,0
battle-gen9randombattle-11746,Rand_41ab,13,0
battle-gen9randombattle-11747,Rand_41ab,16,0
