battle_id,winner,turns,won
battle-gen9randomdoublesbattle-34179,VGC_A_7cd9,26,1
battle-gen9randomdoublesbattle-34180,VGC_A_7cd9,14,1
battle-gen9randomdoublesbattle-34181,VGC_B_7cd9,20,0
battle-gen9randomdoublesbattle-34182,VGC_A_7cd9,13,1
battle-gen9randomdoublesbattle-34183,VGC_A_7cd9,12,1
battle-gen9randomdoublesbattle-34184,VGC_A_7cd9,15,1
battle-gen9randomdoublesbattle-34185,VGC_B_7cd9,19,0
battle-gen9randomdoublesbattle-34186,VGC_A_7cd9,21,1
battle-gen9randomdoublesbattle-34187,VGC_B_7cd9,23,0
battle-gen9randomdoublesbattle-34188,VGC_A_7cd9,10,1
battle-gen9randomdoublesbattle-34189,VGC_B_7cd9,20,0
battle-gen9randomdoublesbattle-34190,VGC_B_7cd9,22,0
battle-gen9randomdoublesbattle-34191,VGC_B_7cd9,18,0
battle-gen9randomdoublesbattle-34192,VGC_B_7cd9,15,0
battle-gen9randomdoublesbattle-34193,VGC_A_7cd9,16,1
battle-gen9randomdoublesbattle-34194,VGC_B_7cd9,19,0
battle-gen9randomdoublesbattle-34195,VGC_A_7cd9,24,1
battle-gen9randomdoublesbattle-34196,VGC_B_7cd9,16,0
battle-gen9randomdoublesbattle-34197,VGC_B_7cd9,18,0
battle-gen9randomdoublesbattle-34198,VGC_A_7cd9,21,1
battle-gen9randomdoublesbattle-34199,VGC_B_7cd9,12,0
battle-gen9randomdoublesbattle-34200,VGC_B_7cd9,8,0
battle-gen9randomdoublesbattle-34201,VGC_B_7cd9,17,0
battle-gen9randomdoublesbattle-34202,VGC_B_7cd9,13,0
battle-gen9randomdoublesbattle-34203,VGC_A_7cd9,19,1
battle-gen9randomdoublesbattle-34204,VGC_B_7cd9,14,0
battle-gen9randomdoublesbattle-34205,VGC_A_7cd9,30,1
battle-gen9randomdoublesbattle-34206,VGC_A_7cd9,12,1
battle-gen9randomdoublesbattle-34207,VGC_B_7cd9,9,0
battle-gen9randomdoublesbattle-34208,VGC_A_7cd9,15,1
battle-gen9randomdoublesbattle-34209,VGC_A_7cd9,14,1
battle-gen9randomdoublesbattle-34210,VGC_B_7cd9,14,0
battle-gen9randomdoublesbattle-34211,VGC_B_7cd9,21,0
battle-gen9randomdoublesbattle-34212,VGC_B_7cd9,20,0
battle-gen9randomdoublesbattle-34213,VGC_B_7cd9,18,0
battle-gen9randomdoublesbattle-34214,VGC_A_7cd9,24,1
battle-gen9randomdoublesbattle-34215,VGC_A_7cd9,15,1
battle-gen9randomdoublesbattle-34216,VGC_B_7cd9,18,0
battle-gen9randomdoublesbattle-34217,VGC_B_7cd9,14,0
battle-gen9randomdoublesbattle-34218,VGC_A_7cd9,20,1
battle-gen9randomdoublesbattle-34219,VGC_B_7cd9,21,0
battle-gen9randomdoublesbattle-34220,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34221,VGC_A_7cd9,20,1
battle-gen9randomdoublesbattle-34222,VGC_B_7cd9,25,0
battle-gen9randomdoublesbattle-34223,VGC_A_7cd9,16,1
battle-gen9randomdoublesbattle-34224,VGC_A_7cd9,14,1
battle-gen9randomdoublesbattle-34225,VGC_B_7cd9,17,0
battle-gen9randomdoublesbattle-34226,VGC_B_7cd9,17,0
battle-gen9randomdoublesbattle-34227,VGC_A_7cd9,19,1
battle-gen9randomdoublesbattle-34228,VGC_A_7cd9,21,1
battle-gen9randomdoublesbattle-34229,VGC_B_7cd9,14,0
battle-gen9randomdoublesbattle-34230,VGC_A_7cd9,19,1
battle-gen9randomdoublesbattle-34231,VGC_B_7cd9,12,0
battle-gen9randomdoublesbattle-34232,VGC_B_7cd9,13,0
battle-gen9randomdoublesbattle-34233,VGC_A_7cd9,11,1
battle-gen9randomdoublesbattle-34234,VGC_A_7cd9,19,1
battle-gen9randomdoublesbattle-34235,VGC_A_7cd9,38,1
battle-gen9randomdoublesbattle-34236,VGC_A_7cd9,9,1
battle-gen9randomdoublesbattle-34237,VGC_B_7cd9,18,0
battle-gen9randomdoublesbattle-34238,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34239,VGC_A_7cd9,10,1
battle-gen9randomdoublesbattle-34240,VGC_B_7cd9,10,0
battle-gen9randomdoublesbattle-34241,VGC_B_7cd9,26,0
battle-gen9randomdoublesbattle-34242,VGC_A_7cd9,18,1
battle-gen9randomdoublesbattle-34243,VGC_B_7cd9,24,0
battle-gen9randomdoublesbattle-34244,VGC_A_7cd9,22,1
battle-gen9randomdoublesbattle-34245,VGC_B_7cd9,21,0
battle-gen9randomdoublesbattle-34246,VGC_B_7cd9,16,0
battle-gen9randomdoublesbattle-34247,VGC_B_7cd9,15,0
battle-gen9randomdoublesbattle-34248,VGC_A_7cd9,23,1
battle-gen9randomdoublesbattle-34249,VGC_B_7cd9,19,0
battle-gen9randomdoublesbattle-34250,VGC_A_7cd9,20,1
battle-gen9randomdoublesbattle-34251,VGC_B_7cd9,15,0
battle-gen9randomdoublesbattle-34252,VGC_A_7cd9,31,1
battle-gen9randomdoublesbattle-34253,VGC_B_7cd9,19,0
battle-gen9randomdoublesbattle-34254,VGC_B_7cd9,18,0
battle-gen9randomdoublesbattle-34255,VGC_B_7cd9,27,0
battle-gen9randomdoublesbattle-34256,VGC_A_7cd9,15,1
battle-gen9randomdoublesbattle-34257,VGC_B_7cd9,19,0
battle-gen9randomdoublesbattle-34258,VGC_B_7cd9,18,0
battle-gen9randomdoublesbattle-34259,VGC_A_7cd9,14,1
battle-gen9randomdoublesbattle-34260,VGC_A_7cd9,13,1
battle-gen9randomdoublesbattle-34261,VGC_B_7cd9,21,0
battle-gen9randomdoublesbattle-34262,VGC_B_7cd9,18,0
battle-gen9randomdoublesbattle-34263,VGC_B_7cd9,21,0
battle-gen9randomdoublesbattle-34264,VGC_B_7cd9,13,0
battle-gen9randomdoublesbattle-34265,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34266,VGC_A_7cd9,15,1
battle-gen9randomdoublesbattle-34267,VGC_A_7cd9,42,1
battle-gen9randomdoublesbattle-34268,VGC_B_7cd9,18,0
battle-gen9randomdoublesbattle-34269,VGC_A_7cd9,11,1
battle-gen9randomdoublesbattle-34270,VGC_A_7cd9,10,1
battle-gen9randomdoublesbattle-34271,VGC_A_7cd9,19,1
battle-gen9randomdoublesbattle-34272,VGC_B_7cd9,18,0
battle-gen9randomdoublesbattle-34273,VGC_A_7cd9,16,1
battle-gen9randomdoublesbattle-34274,VGC_A_7cd9,13,1
battle-gen9randomdoublesbattle-34275,VGC_B_7cd9,14,0
battle-gen9randomdoublesbattle-34276,VGC_B_7cd9,13,0
battle-gen9randomdoublesbattle-34277,VGC_A_7cd9,11,1
battle-gen9randomdoublesbattle-34278,VGC_B_7cd9,12,0
battle-gen9randomdoublesbattle-34279,VGC_B_7cd9,17,0
battle-gen9randomdoublesbattle-34280,VGC_B_7cd9,17,0
battle-gen9randomdoublesbattle-34281,VGC_B_7cd9,14,0
battle-gen9randomdoublesbattle-34282,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34283,VGC_B_7cd9,20,0
battle-gen9randomdoublesbattle-34284,VGC_B_7cd9,19,0
battle-gen9randomdoublesbattle-34285,VGC_B_7cd9,18,0
battle-gen9randomdoublesbattle-34286,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34287,VGC_A_7cd9,24,1
battle-gen9randomdoublesbattle-34288,VGC_B_7cd9,15,0
battle-gen9randomdoublesbattle-34289,VGC_A_7cd9,22,1
battle-gen9randomdoublesbattle-34290,VGC_B_7cd9,24,0
battle-gen9randomdoublesbattle-34291,VGC_A_7cd9,18,1
battle-gen9randomdoublesbattle-34292,VGC_A_7cd9,19,1
battle-gen9randomdoublesbattle-34293,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34294,VGC_A_7cd9,13,1
battle-gen9randomdoublesbattle-34295,VGC_A_7cd9,23,1
battle-gen9randomdoublesbattle-34296,VGC_A_7cd9,14,1
battle-gen9randomdoublesbattle-34297,VGC_A_7cd9,16,1
battle-gen9randomdoublesbattle-34298,VGC_B_7cd9,26,0
battle-gen9randomdoublesbattle-34299,VGC_B_7cd9,14,0
battle-gen9randomdoublesbattle-34300,VGC_B_7cd9,19,0
battle-gen9randomdoublesbattle-34301,VGC_B_7cd9,17,0
battle-gen9randomdoublesbattle-34302,VGC_B_7cd9,19,0
battle-gen9randomdoublesbattle-34303,VGC_B_7cd9,11,0
battle-gen9randomdoublesbattle-34304,VGC_A_7cd9,10,1
battle-gen9randomdoublesbattle-34305,VGC_A_7cd9,19,1
battle-gen9randomdoublesbattle-34306,VGC_B_7cd9,17,0
battle-gen9randomdoublesbattle-34307,VGC_B_7cd9,20,0
battle-gen9randomdoublesbattle-34308,VGC_B_7cd9,21,0
battle-gen9randomdoublesbattle-34309,VGC_B_7cd9,19,0
battle-gen9randomdoublesbattle-34310,VGC_B_7cd9,11,0
battle-gen9randomdoublesbattle-34311,VGC_A_7cd9,16,1
battle-gen9randomdoublesbattle-34312,VGC_A_7cd9,14,1
battle-gen9randomdoublesbattle-34313,VGC_B_7cd9,25,0
battle-gen9randomdoublesbattle-34314,VGC_A_7cd9,29,1
battle-gen9randomdoublesbattle-34315,VGC_A_7cd9,26,1
battle-gen9randomdoublesbattle-34316,VGC_A_7cd9,21,1
battle-gen9randomdoublesbattle-34317,VGC_B_7cd9,25,0
battle-gen9randomdoublesbattle-34318,VGC_B_7cd9,29,0
battle-gen9randomdoublesbattle-34319,VGC_B_7cd9,11,0
battle-gen9randomdoublesbattle-34320,VGC_A_7cd9,18,1
battle-gen9randomdoublesbattle-34321,VGC_B_7cd9,17,0
battle-gen9randomdoublesbattle-34322,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34323,VGC_B_7cd9,27,0
battle-gen9randomdoublesbattle-34324,VGC_A_7cd9,21,1
battle-gen9randomdoublesbattle-34325,VGC_B_7cd9,18,0
battle-gen9randomdoublesbattle-34326,VGC_A_7cd9,16,1
battle-gen9randomdoublesbattle-34327,VGC_A_7cd9,19,1
battle-gen9randomdoublesbattle-34328,VGC_B_7cd9,11,0
battle-gen9randomdoublesbattle-34329,VGC_A_7cd9,14,1
battle-gen9randomdoublesbattle-34330,VGC_A_7cd9,9,1
battle-gen9randomdoublesbattle-34331,VGC_A_7cd9,11,1
battle-gen9randomdoublesbattle-34332,VGC_A_7cd9,20,1
battle-gen9randomdoublesbattle-34333,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34334,VGC_B_7cd9,12,0
battle-gen9randomdoublesbattle-34335,VGC_B_7cd9,13,0
battle-gen9randomdoublesbattle-34336,VGC_B_7cd9,13,0
battle-gen9randomdoublesbattle-34337,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34338,VGC_B_7cd9,13,0
battle-gen9randomdoublesbattle-34339,VGC_A_7cd9,12,1
battle-gen9randomdoublesbattle-34340,VGC_A_7cd9,20,1
battle-gen9randomdoublesbattle-34341,VGC_A_7cd9,20,1
battle-gen9randomdoublesbattle-34342,VGC_B_7cd9,15,0
battle-gen9randomdoublesbattle-34343,VGC_A_7cd9,28,1
battle-gen9randomdoublesbattle-34344,VGC_A_7cd9,26,1
battle-gen9randomdoublesbattle-34345,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34346,VGC_B_7cd9,19,0
battle-gen9randomdoublesbattle-34347,VGC_A_7cd9,20,1
battle-gen9randomdoublesbattle-34348,VGC_A_7cd9,18,1
battle-gen9randomdoublesbattle-34349,VGC_A_7cd9,12,1
battle-gen9randomdoublesbattle-34350,VGC_A_7cd9,22,1
battle-gen9randomdoublesbattle-34351,VGC_B_7cd9,26,0
battle-gen9randomdoublesbattle-34352,VGC_B_7cd9,15,0
battle-gen9randomdoublesbattle-34353,VGC_B_7cd9,23,0
battle-gen9randomdoublesbattle-34354,VGC_A_7cd9,14,1
battle-gen9randomdoublesbattle-34355,VGC_B_7cd9,16,0
battle-gen9randomdoublesbattle-34356,VGC_A_7cd9,12,1
battle-gen9randomdoublesbattle-34357,VGC_B_7cd9,25,0
battle-gen9randomdoublesbattle-34358,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34359,VGC_A_7cd9,25,1
battle-gen9randomdoublesbattle-34360,VGC_A_7cd9,23,1
battle-gen9randomdoublesbattle-34361,VGC_B_7cd9,23,0
battle-gen9randomdoublesbattle-34362,VGC_A_7cd9,14,1
battle-gen9randomdoublesbattle-34363,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34364,VGC_A_7cd9,20,1
battle-gen9randomdoublesbattle-34365,VGC_B_7cd9,17,0
battle-gen9randomdoublesbattle-34366,VGC_A_7cd9,13,1
battle-gen9randomdoublesbattle-34367,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34368,VGC_A_7cd9,18,1
battle-gen9randomdoublesbattle-34369,VGC_A_7cd9,44,1
battle-gen9randomdoublesbattle-34370,VGC_B_7cd9,15,0
battle-gen9randomdoublesbattle-34371,VGC_A_7cd9,26,1
battle-gen9randomdoublesbattle-34372,VGC_A_7cd9,12,1
battle-gen9randomdoublesbattle-34373,VGC_B_7cd9,19,0
battle-gen9randomdoublesbattle-34374,VGC_B_7cd9,15,0
battle-gen9randomdoublesbattle-34375,VGC_A_7cd9,13,1
battle-gen9randomdoublesbattle-34376,VGC_B_7cd9,16,0
battle-gen9randomdoublesbattle-34377,VGC_A_7cd9,16,1
battle-gen9randomdoublesbattle-34378,VGC_A_7cd9,21,1
battle-gen9randomdoublesbattle-34379,VGC_B_7cd9,13,0
battle-gen9randomdoublesbattle-34380,VGC_A_7cd9,11,1
battle-gen9randomdoublesbattle-34381,VGC_B_7cd9,18,0
battle-gen9randomdoublesbattle-34382,VGC_A_7cd9,16,1
battle-gen9randomdoublesbattle-34383,VGC_A_7cd9,15,1
battle-gen9randomdoublesbattle-34384,VGC_A_7cd9,20,1
battle-gen9randomdoublesbattle-34385,VGC_B_7cd9,13,0
battle-gen9randomdoublesbattle-34386,VGC_A_7cd9,19,1
battle-gen9randomdoublesbattle-34387,VGC_B_7cd9,14,0
battle-gen9randomdoublesbattle-34388,VGC_B_7cd9,19,0
battle-gen9randomdoublesbattle-34389,VGC_A_7cd9,14,1
battle-gen9randomdoublesbattle-34390,VGC_B_7cd9,10,0
battle-gen9randomdoublesbattle-34391,VGC_B_7cd9,20,0
battle-gen9randomdoublesbattle-34392,VGC_A_7cd9,22,1
battle-gen9randomdoublesbattle-34393,VGC_B_7cd9,17,0
battle-gen9randomdoublesbattle-34394,VGC_A_7cd9,13,1
battle-gen9randomdoublesbattle-34395,VGC_B_7cd9,16,0
battle-gen9randomdoublesbattle-34396,VGC_B_7cd9,26,0
battle-gen9randomdoublesbattle-34397,VGC_B_7cd9,13,0
battle-gen9randomdoublesbattle-34398,VGC_A_7cd9,32,1
battle-gen9randomdoublesbattle-34399,VGC_B_7cd9,13,0
battle-gen9randomdoublesbattle-34400,VGC_A_7cd9,12,1
battle-gen9randomdoublesbattle-34401,VGC_B_7cd9,14,0
battle-gen9randomdoublesbattle-34402,VGC_A_7cd9,13,1
battle-gen9randomdoublesbattle-34403,VGC_B_7cd9,20,0
battle-gen9randomdoublesbattle-34404,VGC_A_7cd9,14,1
battle-gen9randomdoublesbattle-34405,VGC_A_7cd9,13,1
battle-gen9randomdoublesbattle-34406,VGC_B_7cd9,22,0
battle-gen9randomdoublesbattle-34407,VGC_A_7cd9,16,1
battle-gen9randomdoublesbattle-34408,VGC_B_7cd9,11,0
battle-gen9randomdoublesbattle-34409,VGC_B_7cd9,28,0
battle-gen9randomdoublesbattle-34410,VGC_A_7cd9,12,1
battle-gen9randomdoublesbattle-34411,VGC_B_7cd9,12,0
battle-gen9randomdoublesbattle-34412,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34413,VGC_A_7cd9,13,1
battle-gen9randomdoublesbattle-34414,VGC_A_7cd9,16,1
battle-gen9randomdoublesbattle-34415,VGC_A_7cd9,12,1
battle-gen9randomdoublesbattle-34416,VGC_A_7cd9,12,1
battle-gen9randomdoublesbattle-34417,VGC_A_7cd9,15,1
battle-gen9randomdoublesbattle-34418,VGC_A_7cd9,14,1
battle-gen9randomdoublesbattle-34419,VGC_B_7cd9,16,0
battle-gen9randomdoublesbattle-34420,VGC_A_7cd9,15,1
battle-gen9randomdoublesbattle-34421,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34422,VGC_B_7cd9,14,0
battle-gen9randomdoublesbattle-34423,VGC_A_7cd9,19,1
battle-gen9randomdoublesbattle-34424,VGC_B_7cd9,14,0
battle-gen9randomdoublesbattle-34425,VGC_A_7cd9,19,1
battle-gen9randomdoublesbattle-34426,VGC_A_7cd9,13,1
battle-gen9randomdoublesbattle-34427,VGC_A_7cd9,15,1
battle-gen9randomdoublesbattle-34428,VGC_B_7cd9,26,0
battle-gen9randomdoublesbattle-34429,VGC_A_7cd9,12,1
battle-gen9randomdoublesbattle-34430,VGC_B_7cd9,19,0
battle-gen9randomdoublesbattle-34431,VGC_A_7cd9,18,1
battle-gen9randomdoublesbattle-34432,VGC_A_7cd9,20,1
battle-gen9randomdoublesbattle-34433,VGC_B_7cd9,10,0
battle-gen9randomdoublesbattle-34434,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34435,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34436,VGC_B_7cd9,13,0
battle-gen9randomdoublesbattle-34437,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34438,VGC_B_7cd9,18,0
battle-gen9randomdoublesbattle-34439,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34440,VGC_B_7cd9,31,0
battle-gen9randomdoublesbattle-34441,VGC_A_7cd9,22,1
battle-gen9randomdoublesbattle-34442,VGC_A_7cd9,26,1
battle-gen9randomdoublesbattle-34443,VGC_A_7cd9,9,1
battle-gen9randomdoublesbattle-34444,VGC_B_7cd9,15,0
battle-gen9randomdoublesbattle-34445,VGC_A_7cd9,14,1
battle-gen9randomdoublesbattle-34446,VGC_A_7cd9,13,1
battle-gen9randomdoublesbattle-34447,VGC_A_7cd9,15,1
battle-gen9randomdoublesbattle-34448,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34449,VGC_A_7cd9,12,1
battle-gen9randomdoublesbattle-34450,VGC_A_7cd9,21,1
battle-gen9randomdoublesbattle-34451,VGC_B_7cd9,15,0
battle-gen9randomdoublesbattle-34452,VGC_B_7cd9,17,0
battle-gen9randomdoublesbattle-34453,VGC_A_7cd9,19,1
battle-gen9randomdoublesbattle-34454,VGC_B_7cd9,14,0
battle-gen9randomdoublesbattle-34455,VGC_A_7cd9,19,1
battle-gen9randomdoublesbattle-34456,VGC_B_7cd9,21,0
battle-gen9randomdoublesbattle-34457,VGC_A_7cd9,23,1
battle-gen9randomdoublesbattle-34458,VGC_B_7cd9,28,0
battle-gen9randomdoublesbattle-34459,VGC_B_7cd9,15,0
battle-gen9randomdoublesbattle-34460,VGC_B_7cd9,12,0
battle-gen9randomdoublesbattle-34461,VGC_B_7cd9,20,0
battle-gen9randomdoublesbattle-34462,VGC_A_7cd9,10,1
battle-gen9randomdoublesbattle-34463,VGC_A_7cd9,15,1
battle-gen9randomdoublesbattle-34464,VGC_B_7cd9,16,0
battle-gen9randomdoublesbattle-34465,VGC_B_7cd9,12,0
battle-gen9randomdoublesbattle-34466,VGC_A_7cd9,18,1
battle-gen9randomdoublesbattle-34467,VGC_A_7cd9,12,1
battle-gen9randomdoublesbattle-34468,VGC_A_7cd9,19,1
battle-gen9randomdoublesbattle-34469,VGC_A_7cd9,13,1
battle-gen9randomdoublesbattle-34470,VGC_A_7cd9,13,1
battle-gen9randomdoublesbattle-34471,VGC_B_7cd9,14,0
battle-gen9randomdoublesbattle-34472,VGC_B_7cd9,16,0
battle-gen9randomdoublesbattle-34473,VGC_A_7cd9,15,1
battle-gen9randomdoublesbattle-34474,VGC_B_7cd9,14,0
battle-gen9randomdoublesbattle-34475,VGC_B_7cd9,20,0
battle-gen9randomdoublesbattle-34476,VGC_A_7cd9,13,1
battle-gen9randomdoublesbattle-34477,VGC_A_7cd9,13,1
battle-gen9randomdoublesbattle-34478,VGC_B_7cd9,11,0
battle-gen9randomdoublesbattle-34479,VGC_A_7cd9,22,1
battle-gen9randomdoublesbattle-34480,VGC_A_7cd9,8,1
battle-gen9randomdoublesbattle-34481,VGC_A_7cd9,16,1
battle-gen9randomdoublesbattle-34482,VGC_A_7cd9,16,1
battle-gen9randomdoublesbattle-34483,VGC_A_7cd9,21,1
battle-gen9randomdoublesbattle-34484,VGC_B_7cd9,18,0
battle-gen9randomdoublesbattle-34485,VGC_B_7cd9,12,0
battle-gen9randomdoublesbattle-34486,VGC_A_7cd9,20,1
battle-gen9randomdoublesbattle-34487,VGC_A_7cd9,15,1
battle-gen9randomdoublesbattle-34488,VGC_B_7cd9,29,0
battle-gen9randomdoublesbattle-34489,VGC_A_7cd9,27,1
battle-gen9randomdoublesbattle-34490,VGC_A_7cd9,15,1
battle-gen9randomdoublesbattle-34491,VGC_A_7cd9,15,1
battle-gen9randomdoublesbattle-34492,VGC_B_7cd9,12,0
battle-gen9randomdoublesbattle-34493,VGC_B_7cd9,15,0
battle-gen9randomdoublesbattle-34494,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34495,VGC_B_7cd9,21,0
battle-gen9randomdoublesbattle-34496,VGC_B_7cd9,19,0
battle-gen9randomdoublesbattle-34497,VGC_B_7cd9,11,0
battle-gen9randomdoublesbattle-34498,VGC_B_7cd9,21,0
battle-gen9randomdoublesbattle-34499,VGC_B_7cd9,13,0
battle-gen9randomdoublesbattle-34500,VGC_B_7cd9,19,0
battle-gen9randomdoublesbattle-34501,VGC_B_7cd9,26,0
battle-gen9randomdoublesbattle-34502,VGC_B_7cd9,14,0
battle-gen9randomdoublesbattle-34503,VGC_A_7cd9,27,1
battle-gen9randomdoublesbattle-34504,VGC_B_7cd9,19,0
battle-gen9randomdoublesbattle-34505,VGC_A_7cd9,14,1
battle-gen9randomdoublesbattle-34506,VGC_B_7cd9,10,0
battle-gen9randomdoublesbattle-34507,VGC_A_7cd9,21,1
battle-gen9randomdoublesbattle-34508,VGC_A_7cd9,20,1
battle-gen9randomdoublesbattle-34509,VGC_B_7cd9,19,0
battle-gen9randomdoublesbattle-34510,VGC_A_7cd9,21,1
battle-gen9randomdoublesbattle-34511,VGC_B_7cd9,15,0
battle-gen9randomdoublesbattle-34512,VGC_B_7cd9,14,0
battle-gen9randomdoublesbattle-34513,VGC_A_7cd9,18,1
battle-gen9randomdoublesbattle-34514,VGC_A_7cd9,16,1
battle-gen9randomdoublesbattle-34515,VGC_A_7cd9,15,1
battle-gen9randomdoublesbattle-34516,VGC_B_7cd9,11,0
battle-gen9randomdoublesbattle-34517,VGC_A_7cd9,20,1
battle-gen9randomdoublesbattle-34518,VGC_B_7cd9,36,0
battle-gen9randomdoublesbattle-34519,VGC_B_7cd9,22,0
battle-gen9randomdoublesbattle-34520,VGC_A_7cd9,21,1
battle-gen9randomdoublesbattle-34521,VGC_B_7cd9,19,0
battle-gen9randomdoublesbattle-34522,VGC_A_7cd9,14,1
battle-gen9randomdoublesbattle-34523,VGC_A_7cd9,15,1
battle-gen9randomdoublesbattle-34524,VGC_A_7cd9,18,1
battle-gen9randomdoublesbattle-34525,VGC_A_7cd9,28,1
battle-gen9randomdoublesbattle-34526,VGC_B_7cd9,11,0
battle-gen9randomdoublesbattle-34527,VGC_B_7cd9,12,0
battle-gen9randomdoublesbattle-34528,VGC_A_7cd9,30,1
battle-gen9randomdoublesbattle-34529,VGC_A_7cd9,14,1
battle-gen9randomdoublesbattle-34530,VGC_B_7cd9,25,0
battle-gen9randomdoublesbattle-34531,VGC_A_7cd9,12,1
battle-gen9randomdoublesbattle-34532,VGC_B_7cd9,21,0
battle-gen9randomdoublesbattle-34533,VGC_A_7cd9,15,1
battle-gen9randomdoublesbattle-34534,VGC_B_7cd9,15,0
battle-gen9randomdoublesbattle-34535,VGC_A_7cd9,19,1
battle-gen9randomdoublesbattle-34536,VGC_A_7cd9,23,1
battle-gen9randomdoublesbattle-34537,VGC_A_7cd9,19,1
battle-gen9randomdoublesbattle-34538,VGC_B_7cd9,15,0
battle-gen9randomdoublesbattle-34539,VGC_B_7cd9,13,0
battle-gen9randomdoublesbattle-34540,VGC_A_7cd9,11,1
battle-gen9randomdoublesbattle-34541,VGC_A_7cd9,14,1
battle-gen9randomdoublesbattle-34542,VGC_B_7cd9,17,0
battle-gen9randomdoublesbattle-34543,VGC_B_7cd9,14,0
battle-gen9randomdoublesbattle-34544,VGC_B_7cd9,18,0
battle-gen9randomdoublesbattle-34545,VGC_B_7cd9,18,0
battle-gen9randomdoublesbattle-34546,VGC_B_7cd9,13,0
battle-gen9randomdoublesbattle-34547,VGC_B_7cd9,14,0
battle-gen9randomdoublesbattle-34548,VGC_A_7cd9,22,1
battle-gen9randomdoublesbattle-34549,VGC_B_7cd9,17,0
battle-gen9randomdoublesbattle-34550,VGC_B_7cd9,10,0
battle-gen9randomdoublesbattle-34551,VGC_B_7cd9,31,0
battle-gen9randomdoublesbattle-34552,VGC_A_7cd9,18,1
battle-gen9randomdoublesbattle-34553,VGC_B_7cd9,15,0
battle-gen9randomdoublesbattle-34554,VGC_B_7cd9,13,0
battle-gen9randomdoublesbattle-34555,VGC_B_7cd9,20,0
battle-gen9randomdoublesbattle-34556,VGC_A_7cd9,20,1
battle-gen9randomdoublesbattle-34557,VGC_A_7cd9,14,1
battle-gen9randomdoublesbattle-34558,VGC_A_7cd9,13,1
battle-gen9randomdoublesbattle-34559,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34560,VGC_B_7cd9,17,0
battle-gen9randomdoublesbattle-34561,VGC_B_7cd9,41,0
battle-gen9randomdoublesbattle-34562,VGC_A_7cd9,23,1
battle-gen9randomdoublesbattle-34563,VGC_B_7cd9,13,0
battle-gen9randomdoublesbattle-34564,VGC_B_7cd9,9,0
battle-gen9randomdoublesbattle-34565,VGC_B_7cd9,13,0
battle-gen9randomdoublesbattle-34566,VGC_A_7cd9,12,1
battle-gen9randomdoublesbattle-34567,VGC_A_7cd9,12,1
battle-gen9randomdoublesbattle-34568,VGC_B_7cd9,20,0
battle-gen9randomdoublesbattle-34569,VGC_B_7cd9,17,0
battle-gen9randomdoublesbattle-34570,VGC_B_7cd9,16,0
battle-gen9randomdoublesbattle-34571,VGC_B_7cd9,15,0
battle-gen9randomdoublesbattle-34572,VGC_B_7cd9,14,0
battle-gen9randomdoublesbattle-34573,VGC_B_7cd9,35,0
battle-gen9randomdoublesbattle-34574,VGC_B_7cd9,9,0
battle-gen9randomdoublesbattle-34575,VGC_B_7cd9,17,0
battle-gen9randomdoublesbattle-34576,VGC_B_7cd9,13,0
battle-gen9randomdoublesbattle-34577,VGC_B_7cd9,20,0
battle-gen9randomdoublesbattle-34578,VGC_A_7cd9,34,1
battle-gen9randomdoublesbattle-34579,VGC_A_7cd9,12,1
battle-gen9randomdoublesbattle-34580,VGC_A_7cd9,14,1
battle-gen9randomdoublesbattle-34581,VGC_B_7cd9,23,0
battle-gen9randomdoublesbattle-34582,VGC_B_7cd9,13,0
battle-gen9randomdoublesbattle-34583,VGC_A_7cd9,11,1
battle-gen9randomdoublesbattle-34584,VGC_A_7cd9,17,1
battle-gen9randomdoublesbattle-34585,VGC_A_7cd9,12,1
battle-gen9randomdoublesbattle-34586,VGC_A_7cd9,13,1
battle-gen9randomdoublesbattle-34587,VGC_A_7cd9,30,1
battle-gen9randomdoublesbattle-34588,VGC_A_7cd9,22,1
battle-gen9randomdoublesbattle-34589,VGC_A_7cd9,20,1
