battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp,moves_used
battle-gen9randombattle-56098,v5,v3,v3B3265ec24p8001,0,24,azumarill|excadrill|florgesblue|ironleaves|mismagius|typhlosion,arceus|clodsire|duraludon|houndstone|uxie,6,0,0.0,4,1,0.76,aquajet|megahorn|moonblast|rockslide|scorchingsands|shadowball
battle-gen9randombattle-56099,v5,v3,v5A3265ec24p8001,1,21,armarouge|brambleghast|enamorustherian|lumineon|mewtwo|vileplume,comfey|glalie|kommoo|mandibuzz|regidrago|vigoroth,5,1,0.426,6,0,0.0,armorcannon|icebeam|moonblast|powerwhip|psystrike|sludgebomb
battle-gen9randombattle-56100,v5,v3,v5A3265ec24p8001,1,15,chandelure|fezandipiti|hitmontop|mudsdale|sawsbuckwinter|smeargle,dugtrio|grimmsnarl|hitmontop|ogerponwellspring|politoed|regirock,3,3,2.563,6,0,0.0,earthquake|fireblast|hornleech|moonblast
battle-gen9randombattle-56101,v5,v3,v3B3265ec24p8001,0,13,amoonguss|arcanine|cobalion|sawsbuckautumn|toucannon|weezinggalar,dewgong|golem|trevenant|zekrom,6,0,0.0,3,1,0.65,boomburst|closecombat|extremespeed|gigadrain|highhorsepower|knockoff|strangesteam
battle-gen9randombattle-56102,v5,v3,v3B3265ec24p8001,0,33,eiscue|frosmoth|ironjugulis|mismagius|phione|tinkaton,deoxysdefense|eelektross|glaceon|manaphy|tinglu|uxie,6,0,0.0,4,2,0.71,fireblast|gigadrain|icebeam|knockoff|liquidation|shadowball|zenheadbutt
battle-gen9randombattle-56103,v5,v3,v3B3265ec24p8001,0,15,cresselia|dewgong|lycanrocmidnight|necrozmadawnwings|toucannon|zangoose,conkeldurr|indeedeef|medicham|serperior|tentacruel,6,0,0.0,4,1,0.62,boomburst|facade|icebeam|moonblast|moongeistbeam|photongeyser|psyshock|stoneedge
battle-gen9randombattle-56104,v5,v3,v3B3265ec24p8001,0,28,dragapult|duraludon|hatterene|kingambit|lunala|stonjourner,bisharp|cinccino|jolteon|latias|lugia|scovillain,6,0,0.0,5,1,1.0,dracometeor|drainingkiss|earthquake|fireblast|focusblast|kowtowcleave|moongeistbeam|stoneedge|suckerpunch
battle-gen9randombattle-56105,v5,v3,v5A3265ec24p8001,1,20,ceruledge|medicham|ogerponwellspring|palossand|politoed|volcarona,archaludon|bellibolt|kingdra|mamoswine|stonjourner|sylveon,5,1,0.733,6,0,0.0,bitterblade|bugbuzz|bulletpunch|closecombat|shadowball|weatherball|woodhammer
battle-gen9randombattle-56106,v5,v3,v3B3265ec24p8001,0,19,alomomola|electrode|latias|probopass|sandaconda|terrakion,darkrai|eelektross|ironbundle|leavanny|reshiram,6,0,0.0,3,2,1.41,bodypress|closecombat|dracometeor|earthquake|flipturn|terablast
battle-gen9randombattle-56107,v5,v3,v3B3265ec24p8001,0,13,exeggutor|fluttermane|grimmsnarl|gurdurr|persianalola|talonflame,arbok|copperajah|mimikyu|politoed,6,0,0.0,3,1,0.59,bravebird|foulplay|machpunch|moonblast|sludgebomb|spiritbreak
battle-gen9randombattle-56108,v5,v3,v3B3265ec24p8001,0,22,coalossal|diancie|dipplin|grafaiai|hariyama|persian,azumarill|infernape|sawsbucksummer|sneasler|tinkaton,6,0,0.0,4,1,0.71,bodypress|bulletpunch|closecombat|fakeout|gigadrain|gunkshot|stoneedge|uturn
battle-gen9randombattle-56109,v5,v3,v5A3265ec24p8001,1,13,brambleghast|farigiraf|gengar|heracross|minun|roaringmoon,espathra|lunala|miraidon|rhyperior|scizor|zekrom,4,2,1.446,6,0,0.0,alluringvoice|closecombat|knockoff|poltergeist|shadowball|thunderbolt
