battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp,moves_used
battle-gen9randombattle-59236,v6,self,v6B51c939ddp8002,0,20,dudunsparce|greninja|inteleon|reuniclus|screamtail|taurospaldeablaze,ceruledge|clefable|gholdengo|gothitelle|greninja|regieleki,6,0,0.0,5,1,1.0,closecombat|dazzlinggleam|earthquake|focusblast|gunkshot|hydropump|psyshock
battle-gen9randombattle-59237,v6,self,v6A51c939ddp8002,1,20,charizard|exeggutoralola|glaceon|luvdisc|minun|terapagosterastal,diancie|kleavor|krookodile|lunala|mukalola|vespiquen,5,1,0.127,6,0,0.0,earthquake|grassknot|hurricane|knockoff|mudshot|surf|terastarstorm|thunderbolt|woodhammer
battle-gen9randombattle-59238,v6,self,v6B51c939ddp8002,0,12,appletun|gardevoir|golurk|morpeko|passimian|serperior,banette|bisharp|latios|veluza|vileplume,6,0,0.0,4,1,0.9,appleacid|closecombat|dracometeor|knockoff|poltergeist|psychic|terablast
battle-gen9randombattle-59239,v6,self,v6A51c939ddp8002,1,16,araquanid|meowstic|minioryellow|miraidon|weavile|zekrom,florgesorange|kricketune|krookodile|magnezone|squawkabillyblue|talonflame,5,1,1.0,6,0,0.0,dracometeor|earthquake|hydropump|knockoff|liquidation|outrage|powergem|psychicnoise
battle-gen9randombattle-59240,v6,self,v6A51c939ddp8002,1,22,ceruledge|cresselia|gastrodoneast|ironmoth|metagross|palafin,cyclizar|ditto|miraidon|rabsca|sableye|taurospaldeablaze,4,2,1.039,6,0,0.0,closecombat|earthquake|fireblast|poltergeist|psyshock|sludgewave|thunderbolt
battle-gen9randombattle-59241,v6,self,v6B51c939ddp8002,0,22,emboar|eternatus|giratina|hitmonchan|leavanny|wigglytuff,electivire|houndoom|houndstone|oinkolognef|sableye|tsareena,6,0,0.0,5,1,0.55,dazzlinggleam|drainpunch|dynamaxcannon|flareblitz|knockoff|shadowball
battle-gen9randombattle-59242,v6,self,v6A51c939ddp8002,1,26,cinccino|girafarig|glaceon|lugia|swalot|vespiquen,bellossom|dialga|fluttermane|lapras|reuniclus|toedscruel,4,2,1.062,6,0,0.0,aeroblast|airslash|freezedry|hypervoice|icebeam|thunderbolt|uturn
battle-gen9randombattle-59243,v6,self,v6B51c939ddp8002,0,10,golemalola|lanturn|overqwil|palafin|scrafty|zamazenta,espeon|leavanny|mew,6,0,0.0,2,1,0.91,crunch|knockoff|stoneedge|thunderbolt|wavecrash
battle-gen9randombattle-59244,v6,self,v6A51c939ddp8002,1,18,armarouge|cacturne|galvantula|necrozma|virizion|zekrom,bellibolt|gougingfire|haxorus|hitmonchan|hitmontop|piloswine,4,2,1.491,6,0,0.0,leafstorm|outrage|photongeyser|psyshock|suckerpunch|thunder
battle-gen9randombattle-59245,v6,self,v6B51c939ddp8002,0,16,glimmora|grafaiai|ironboulder|ribombee|samurott|slaking,dedenne|palafin|pincurchin|shayminsky|ursaluna,6,0,0.0,4,1,1.0,gigaimpact|gunkshot|hydropump|mightycleave|moonblast|recharge|sludgewave
battle-gen9randombattle-59246,v6,self,v6A51c939ddp8002,1,14,charizard|cloyster|conkeldurr|cyclizar|torkoal|tyranitar,arceusice|dondozo|gliscor|meganium|spectrier|zangoose,4,2,1.332,6,0,0.0,closecombat|flareblitz|hydropump|knockoff|lavaplume|solarbeam|stoneedge
battle-gen9randombattle-59247,v6,self,v6B51c939ddp8002,0,20,armarouge|cloyster|copperajah|galvantula|klefki|politoed,arceus|florgesblue|golurk|kricketune|trevenant|zacian,6,0,0.0,5,1,1.0,armorcannon|bugbuzz|dazzlinggleam|foulplay|hydropump|ironhead
battle-gen9randombattle-59248,v6,self,v6B51c939ddp8002,0,14,blastoise|chesnaught|dewgong|farigiraf|hatterene|morpeko,beartic|magmortar|sceptile|smeargle,6,0,0.0,3,1,0.1,bodypress|bodyslam|hydropump|icebeam|knockoff|mysticalfire|psychicnoise|surf
battle-gen9randombattle-59249,v6,self,v6A51c939ddp8002,1,21,drifblim|dunsparce|ogerponcornerstone|salamence|sylveon|toxapex,empoleon|flygon|illumise|porygon2|reshiram|skarmory,5,1,1.0,6,0,0.0,bodyslam|earthquake|hypervoice|liquidation|outrage|powerwhip|shadowball
battle-gen9randombattle-59250,v6,self,v6A51c939ddp8002,1,18,crawdaunt|jolteon|miraidon|mismagius|porygonz|sudowoodo,emboar|pawmot|slowking|snorlax|spectrier|trevenant,4,2,1.508,6,0,0.0,crabhammer|dracometeor|headsmash|terablast|thunderbolt|woodhammer
battle-gen9randombattle-59251,v6,self,v6A51c939ddp8002,1,18,dialgaorigin|gurdurr|ironvaliant|kingdra|palossand|yanmega,amoonguss|gogoat|inteleon|luxray|moltres|toxicroak,5,1,0.203,6,0,0.0,airslash|bugbuzz|closecombat|dracometeor|drainpunch|earthpower|knockoff|outrage
battle-gen9randombattle-59252,v6,self,v6B51c939ddp8002,0,16,bronzong|crawdaunt|electivire|keldeoresolute|terapagosterastal|terrakion,deoxys|dipplin|venusaur|weezinggalar,6,0,0.0,3,1,0.03,closecombat|hydropump|ironhead|knockoff|supercellslam|terastarstorm
battle-gen9randombattle-59253,v6,self,v6B51c939ddp8002,0,20,arbok|arceuswater|azumarill|brutebonnet|comfey|cryogonal,arbok|cloyster|greedent|ironjugulis|revavroom|sableye,6,0,0.0,5,1,1.0,drainingkiss|freezedry|gunkshot|icebeam|judgment|liquidation|suckerpunch|terablast
battle-gen9randombattle-59254,v6,self,v6A51c939ddp8002,1,19,bruxish|dragalge|gurdurr|palkia|scizor|skuntank,ceruledge|chesnaught|eelektross|greninja|noivern|victreebel,5,1,0.738,6,0,0.0,bulletpunch|dracometeor|fireblast|gunkshot|knockoff|psychicfangs
