battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randomdoublesbattle-62288,v2,v6,v6Ba5e6da02p8002,0,14,heatran|pawmot|shayminsky|swampert|tyranitar|wochien,arceusrock|crawdaunt|electivire|mienshao|screamtail|zoroarkhisui,6,0,0.0,5,1,0.37
battle-gen9randomdoublesbattle-62289,v2,v6,v6Ba5e6da02p8002,0,6,barraskewda|bombirdier|ironthorns|meowscarada|tatsugiri|typhlosionhisui,araquanid|arceusdark|jolteon|persianalola|venomoth|wugtrio,6,0,0.0,4,2,0.73
battle-gen9randomdoublesbattle-62290,v2,v6,v2Aa5e6da02p8002,1,7,armarouge|clefable|gengar|trevenant|vikavolt|zamazentacrowned,enamorustherian|hitmontop|morpeko|sandyshocks|virizion|wyrdeer,5,1,0.505,6,0,0.0
battle-gen9randomdoublesbattle-62291,v2,v6,v2Aa5e6da02p8002,1,8,darkrai|eiscuenoice|indeedeef|rabsca|raikou|regigigas,delibird|feraligatr|houndoom|infernape|swanna|umbreon,2,4,3.35,6,0,0.0
battle-gen9randomdoublesbattle-62292,v2,v6,v6Ba5e6da02p8002,0,7,greninja|kyogre|mandibuzz|perrserker|torterra|wyrdeer,araquanid|flamigo|skuntank|urshifu,6,0,0.0,2,2,1.65
battle-gen9randomdoublesbattle-62293,v2,v6,v2Aa5e6da02p8002,1,7,brutebonnet|furret|gliscor|pyroar|ragingbolt|toxtricity,brambleghast|furret|giratina|terrakion|volbeat|zaciancrowned,3,3,1.597,6,0,0.0
battle-gen9randomdoublesbattle-62294,v2,v6,v2Aa5e6da02p8002,1,7,decidueyehisui|enamorus|minun|mismagius|sudowoodo|taurospaldeablaze,cryogonal|drednaw|giratina|lucario|reuniclus|wyrdeer,2,4,2.251,6,0,0.0
battle-gen9randomdoublesbattle-62295,v2,v6,v2Aa5e6da02p8002,1,8,conkeldurr|floatzel|ogerponwellspring|sableye|skeledirge|taurospaldeacombat,archaludon|breloom|grafaiai|lurantis|volcarona|weavile,5,1,0.55,6,0,0.0
battle-gen9randomdoublesbattle-62296,v2,v6,v6Ba5e6da02p8002,0,8,brutebonnet|dialgaorigin|giratina|illumise|kyogre|serperior,corviknight|decidueyehisui|florgesyellow|ragingbolt|sylveon|typhlosionhisui,6,0,0.0,4,2,1.42
battle-gen9randomdoublesbattle-62297,v2,v6,v2Aa5e6da02p8002,1,12,fezandipiti|honchkrow|qwilfish|sableye|ursaluna|vivillonmarine,carbink|dipplin|komala|mandibuzz|terrakion|zamazentacrowned,4,2,1.563,6,0,0.0
battle-gen9randomdoublesbattle-62298,v2,v6,v2Aa5e6da02p8002,1,9,espathra|flareon|hydrapple|lumineon|morpeko|regidrago,charizard|forretress|munkidori|shiftry|sinistchamasterpiece|skeledirge,6,0,0.0,6,0,0.0
battle-gen9randomdoublesbattle-62299,v2,v6,v6Ba5e6da02p8002,0,7,barraskewda|dedenne|grafaiai|lurantis|luxray|rayquaza,dewgong|duraludon|florgeswhite|politoed|porygonz|revavroom,6,0,0.0,4,2,1.1
battle-gen9randomdoublesbattle-62300,v2,v6,v6Ba5e6da02p8002,0,6,arceus|hariyama|medicham|pikachuhoenn|swampert|yanmega,excadrill|hydrapple|indeedee|ironmoth|malamar|rampardos,6,0,0.0,5,1,1.0
battle-gen9randomdoublesbattle-62301,v2,v6,v2Aa5e6da02p8002,1,8,brambleghast|calyrexshadow|gyarados|kricketune|moltres|veluza,arcaninehisui|flamigo|mausholdfour|scyther|torkoal|wochien,4,2,0.794,6,0,0.0
battle-gen9randomdoublesbattle-62302,v2,v6,v6Ba5e6da02p8002,0,9,drednaw|emboar|enamorus|gothitelle|milotic|rabsca,dachsbun|giratinaorigin|ironcrown|samurotthisui|sawsbuck|victreebel,6,0,0.0,4,2,1.6
battle-gen9randomdoublesbattle-62303,v2,v6,v2Aa5e6da02p8002,1,7,braviaryhisui|chandelure|diancie|hawlucha|rillaboom|veluza,ambipom|dialga|dugtrio|gothitelle|probopass|wigglytuff,4,2,1.765,6,0,0.0
battle-gen9randomdoublesbattle-62304,v2,v6,v6Ba5e6da02p8002,0,8,arceusground|mienshao|rampardos|shaymin|tropius|zebstrika,delphox|irontreads|noctowl|rayquaza|whimsicott,6,0,0.0,3,2,1.62
battle-gen9randomdoublesbattle-62305,v2,v6,v2Aa5e6da02p8002,1,8,chienpao|duraludon|leafeon|magcargo|spectrier|spidops,blaziken|delibird|dragonite|haxorus|rotomheat|scrafty,5,1,0.26,6,0,0.0
battle-gen9randomdoublesbattle-62306,v2,v6,v2Aa5e6da02p8002,1,11,granbull|gyarados|incineroar|mismagius|oricorio|spiritomb,ambipom|annihilape|dudunsparcethreesegment|heatran|hitmonlee|victreebel,5,1,0.004,6,0,0.0
battle-gen9randomdoublesbattle-62307,v2,v6,v2Aa5e6da02p8002,1,6,basculin|electabuzz|lumineon|mudsdale|raichualola|scyther,copperajah|glimmora|hariyama|oranguru|talonflame|victreebel,4,2,1.128,6,0,0.0
battle-gen9randomdoublesbattle-62308,v2,v6,v2Aa5e6da02p8002,1,7,coalossal|ditto|ironvaliant|ogerponwellspring|sandslashalola|wyrdeer,ditto|jolteon|jumpluff|passimian|rotomwash|tyranitar,5,1,0.94,6,0,0.0
battle-gen9randomdoublesbattle-62309,v2,v6,v2Aa5e6da02p8002,1,8,ambipom|decidueyehisui|electivire|magmortar|staraptor|zarude,exeggutor|klawf|luvdisc|mesprit|oinkolognef|zoroarkhisui,5,1,0.688,6,0,0.0
battle-gen9randomdoublesbattle-62310,v2,v6,v2Aa5e6da02p8002,1,10,ambipom|bombirdier|golduck|spectrier|terapagosterastal|zamazenta,ariados|dugtrioalola|glaceon|gyarados|politoed|regieleki,5,1,0.338,6,0,0.0
battle-gen9randomdoublesbattle-62311,v2,v6,v2Aa5e6da02p8002,1,8,bruxish|dedenne|oranguru|scovillain|smeargle|volbeat,barraskewda|blastoise|grimmsnarl|rhydon|thundurustherian|zangoose,4,2,0.857,6,0,0.0
battle-gen9randomdoublesbattle-62312,v2,v6,v2Aa5e6da02p8002,1,8,arceusground|cinderace|kilowattrel|milotic|qwilfishhisui|shayminsky,delibird|infernape|mukalola|raikou|volbeat|zoroarkhisui,2,4,2.689,6,0,0.0
