battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randomdoublesbattle-61658,v1,simple_heuristic,v1A4d980118p8000,1,6,cresselia|hatterene|ironbundle|slitherwing|tinglu|zarude,groudon|ironhands|kingdra|klawf|noctowl|zapdos,4,2,1.213,6,0,0.0
battle-gen9randomdoublesbattle-61659,v1,simple_heuristic,v1A4d980118p8000,1,10,calyrex|lapras|lurantis|pachirisu|pikachualola|salamence,lokix|lunala|miraidon|sneasler|toedscruel|tornadus,4,2,1.294,6,0,0.0
battle-gen9randomdoublesbattle-61660,v1,simple_heuristic,Opp4d980118p8000,0,28,incineroar|lucario|reuniclus|salamence|scovillain|vileplume,comfey|goodrahisui|palkiaorigin|sinistcha|solgaleo|tentacruel,6,0,0.0,5,1,0.09
battle-gen9randomdoublesbattle-61661,v1,simple_heuristic,v1A4d980118p8000,1,6,azelf|glastrier|mienshao|rampardos|toxicroak|tyranitar,electrode|florgeswhite|mabosstiff|magcargo|oricorio|regigigas,4,2,1.436,6,0,0.0
battle-gen9randomdoublesbattle-61662,v1,simple_heuristic,Opp4d980118p8000,0,9,abomasnow|ariados|ironhands|klawf|qwilfishhisui|ribombee,chienpao|greedent|hypno|magmortar|pawmot|sandyshocks,6,0,0.0,4,2,1.21
battle-gen9randomdoublesbattle-61663,v1,simple_heuristic,v1A4d980118p8000,1,8,braviary|electabuzz|gardevoir|hippowdon|incineroar|magmortar,arbok|hariyama|latias|magmortar|pachirisu|slowbro,4,2,0.899,6,0,0.0
battle-gen9randomdoublesbattle-61664,v1,simple_heuristic,Opp4d980118p8000,0,7,cyclizar|hydreigon|incineroar|luvdisc|miniorblue|weezinggalar,chimecho|cramorant|mabosstiff|orthworm|poliwrath|rayquaza,6,0,0.0,4,2,0.85
battle-gen9randomdoublesbattle-61665,v1,simple_heuristic,Opp4d980118p8000,0,8,kommoo|munkidori|rhyperior|solgaleo|volcarona|zoroark,abomasnow|armarouge|brutebonnet|chiyu|clefable|electabuzz,6,0,0.0,4,2,1.16
battle-gen9randomdoublesbattle-61666,v1,simple_heuristic,Opp4d980118p8000,0,7,basculegion|cloyster|eternatus|heracross|hooh|seviper,gallade|lurantis|minun|rampardos|toedscruel|zebstrika,6,0,0.0,4,2,1.92
battle-gen9randomdoublesbattle-61667,v1,simple_heuristic,v1A4d980118p8000,1,6,gardevoir|lanturn|maushold|murkrow|quagsire|qwilfishhisui,emboar|eternatus|persian|plusle|vileplume|vivillonjungle,2,4,2.833,6,0,0.0
battle-gen9randomdoublesbattle-61668,v1,simple_heuristic,Opp4d980118p8000,0,9,ditto|gougingfire|manaphy|okidogi|venusaur|vigoroth,cetitan|politoed|sunflora|tsareena|whiscash|wyrdeer,6,0,0.0,4,2,1.18
battle-gen9randomdoublesbattle-61669,v1,simple_heuristic,Opp4d980118p8000,0,10,cobalion|dondozo|noctowl|reshiram|sandyshocks|slowbro,baxcalibur|grimmsnarl|hooh|metagross|milotic|minun,6,0,0.0,5,1,0.21
