battle_id,winner,turns,won
battle-gen9randombattle-1503,Smart_718b,15,1
battle-gen9randombattle-1504,Smart_718b,19,1
battle-gen9randombattle-1505,Smart_718b,27,1
battle-gen9randombattle-1506,Smart_718b,28,1
battle-gen9randombattle-1507,Smart_718b,22,1
battle-gen9randombattle-1508,Smart_718b,21,1
battle-gen9randombattle-1509,Smart_718b,12,1
battle-gen9randombattle-1510,Smart_718b,11,1
battle-gen9randombattle-1511,Smart_718b,21,1
battle-gen9randombattle-1512,Smart_718b,24,1
battle-gen9randombattle-1513,Smart_718b,25,1
battle-gen9randombattle-1514,Smart_718b,16,1
battle-gen9randombattle-1515,Smart_718b,16,1
battle-gen9randombattle-1516,Smart_718b,22,1
battle-gen9randombattle-1517,Smart_718b,20,1
battle-gen9randombattle-1518,Smart_718b,28,1
battle-gen9randombattle-1519,Smart_718b,43,1
battle-gen9randombattle-1520,Smart_718b,19,1
battle-gen9randombattle-1521,Smart_718b,16,1
battle-gen9randombattle-1522,Smart_718b,29,1
battle-gen9randombattle-1523,Smart_718b,45,1
battle-gen9randombattle-1524,Smart_718b,26,1
battle-gen9randombattle-1525,Smart_718b,21,1
battle-gen9randombattle-1526,Smart_718b,14,1
battle-gen9randombattle-1527,Smart_718b,36,1
battle-gen9randombattle-1528,Smart_718b,18,1
battle-gen9randombattle-1529,Smart_718b,15,1
battle-gen9randombattle-1530,Smart_718b,41,1
battle-gen9randombattle-1531,Smart_718b,21,1
battle-gen9randombattle-1532,Smart_718b,26,1
battle-gen9randombattle-1533,Smart_718b,28,1
battle-gen9randombattle-1534,Smart_718b,21,1
battle-gen9randombattle-1535,Smart_718b,26,1
battle-gen9randombattle-1536,Smart_718b,18,1
battle-gen9randombattle-1537,Smart_718b,18,1
battle-gen9randombattle-1538,Smart_718b,22,1
battle-gen9randombattle-1539,Smart_718b,20,1
battle-gen9randombattle-1540,Smart_718b,13,1
battle-gen9randombattle-1541,Smart_718b,21,1
battle-gen9randombattle-1542,Smart_718b,15,1
battle-gen9randombattle-1543,Smart_718b,25,1
battle-gen9randombattle-1544,Smart_718b,22,1
battle-gen9randombattle-1545,Smart_718b,23,1
battle-gen9randombattle-1546,Smart_718b,14,1
battle-gen9randombattle-1547,Smart_718b,20,1
battle-gen9randombattle-1548,Smart_718b,19,1
battle-gen9randombattle-1549,Smart_718b,24,1
battle-gen9randombattle-1550,Smart_718b,18,1
battle-gen9randombattle-1551,Smart_718b,20,1
battle-gen9randombattle-1552,Smart_718b,21,1
battle-gen9randombattle-1553,Smart_718b,26,1
battle-gen9randombattle-1554,Smart_718b,23,1
battle-gen9randombattle-1555,Smart_718b,20,1
battle-gen9randombattle-1556,Smart_718b,22,1
battle-gen9randombattle-1557,Smart_718b,23,1
battle-gen9randombattle-1558,Smart_718b,26,1
battle-gen9randombattle-1559,Smart_718b,25,1
battle-gen9randombattle-1560,Smart_718b,16,1
battle-gen9randombattle-1561,Smart_718b,16,1
battle-gen9randombattle-1562,Smart_718b,22,1
battle-gen9randombattle-1563,Smart_718b,25,1
battle-gen9randombattle-1564,Smart_718b,16,1
battle-gen9randombattle-1565,Smart_718b,36,1
battle-gen9randombattle-1566,Smart_718b,17,1
battle-gen9randombattle-1567,Smart_718b,17,1
battle-gen9randombattle-1568,Smart_718b,22,1
battle-gen9randombattle-1569,Smart_718b,22,1
battle-gen9randombattle-1570,Smart_718b,33,1
battle-gen9randombattle-1571,Smart_718b,32,1
battle-gen9randombattle-1572,Smart_718b,41,1
battle-gen9randombattle-1573,Smart_718b,19,1
battle-gen9randombattle-1574,Smart_718b,30,1
battle-gen9randombattle-1575,Smart_718b,18,1
battle-gen9randombattle-1576,Smart_718b,12,1
battle-gen9randombattle-1577,Smart_718b,16,1
battle-gen9randombattle-1578,Smart_718b,32,1
battle-gen9randombattle-1579,Rand_718b,29,0
battle-gen9randombattle-1580,Smart_718b,18,1
battle-gen9randombattle-1581,Smart_718b,12,1
battle-gen9randombattle-1582,Smart_718b,22,1
battle-gen9randombattle-1583,Smart_718b,21,1
battle-gen9randombattle-1584,Smart_718b,17,1
battle-gen9randombattle-1585,Smart_718b,25,1
battle-gen9randombattle-1586,Smart_718b,13,1
battle-gen9randombattle-1587,Smart_718b,58,1
battle-gen9randombattle-1588,Smart_718b,26,1
battle-gen9randombattle-1589,Smart_718b,31,1
battle-gen9randombattle-1590,Smart_718b,18,1
battle-gen9randombattle-1591,Smart_718b,27,1
battle-gen9randombattle-1592,Smart_718b,23,1
battle-gen9randombattle-1593,Smart_718b,27,1
battle-gen9randombattle-1594,Smart_718b,32,1
battle-gen9randombattle-1595,Smart_718b,19,1
battle-gen9randombattle-1596,Smart_718b,26,1
battle-gen9randombattle-1597,Smart_718b,19,1
battle-gen9randombattle-1598,Smart_718b,22,1
battle-gen9randombattle-1599,Smart_718b,22,1
battle-gen9randombattle-1600,Smart_718b,23,1
battle-gen9randombattle-1601,Smart_718b,15,1
battle-gen9randombattle-1602,Smart_718b,28,1
battle-gen9randombattle-1603,Smart_718b,28,1
battle-gen9randombattle-1604,Smart_718b,29,1
battle-gen9randombattle-1605,Smart_718b,19,1
battle-gen9randombattle-1606,Smart_718b,20,1
battle-gen9randombattle-1607,Smart_718b,24,1
battle-gen9randombattle-1608,Smart_718b,22,1
battle-gen9randombattle-1609,Smart_718b,13,1
battle-gen9randombattle-1610,Smart_718b,17,1
battle-gen9randombattle-1611,Smart_718b,19,1
battle-gen9randombattle-1612,Smart_718b,25,1
battle-gen9randombattle-1613,Smart_718b,22,1
battle-gen9randombattle-1614,Smart_718b,31,1
battle-gen9randombattle-1615,Smart_718b,23,1
battle-gen9randombattle-1616,Smart_718b,20,1
battle-gen9randombattle-1617,Smart_718b,32,1
battle-gen9randombattle-1618,Smart_718b,24,1
battle-gen9randombattle-1619,Smart_718b,16,1
battle-gen9randombattle-1620,Smart_718b,23,1
battle-gen9randombattle-1621,Smart_718b,29,1
battle-gen9randombattle-1622,Smart_718b,23,1
battle-gen9randombattle-1623,Smart_718b,26,1
battle-gen9randombattle-1624,Smart_718b,31,1
battle-gen9randombattle-1625,Smart_718b,30,1
battle-gen9randombattle-1626,Smart_718b,30,1
battle-gen9randombattle-1627,Smart_718b,23,1
battle-gen9randombattle-1628,Smart_718b,19,1
battle-gen9randombattle-1629,Smart_718b,17,1
battle-gen9randombattle-1630,Smart_718b,33,1
battle-gen9randombattle-1631,Smart_718b,66,1
battle-gen9randombattle-1632,Smart_718b,11,1
battle-gen9randombattle-1633,Smart_718b,29,1
battle-gen9randombattle-1634,Smart_718b,33,1
battle-gen9randombattle-1635,Smart_718b,28,1
battle-gen9randombattle-1636,Smart_718b,27,1
battle-gen9randombattle-1637,Smart_718b,16,1
battle-gen9randombattle-1638,Smart_718b,17,1
battle-gen9randombattle-1639,Rand_718b,18,0
battle-gen9randombattle-1640,Rand_718b,22,0
battle-gen9randombattle-1641,Smart_718b,23,1
battle-gen9randombattle-1642,Smart_718b,29,1
battle-gen9randombattle-1643,Smart_718b,22,1
battle-gen9randombattle-1644,Smart_718b,33,1
battle-gen9randombattle-1645,Smart_718b,18,1
battle-gen9randombattle-1646,Smart_718b,34,1
battle-gen9randombattle-1647,Smart_718b,32,1
battle-gen9randombattle-1648,Smart_718b,26,1
battle-gen9randombattle-1649,Smart_718b,28,1
battle-gen9randombattle-1650,Smart_718b,25,1
battle-gen9randombattle-1651,Smart_718b,30,1
battle-gen9randombattle-1652,Smart_718b,21,1
battle-gen9randombattle-1653,Rand_718b,37,0
battle-gen9randombattle-1654,Smart_718b,16,1
battle-gen9randombattle-1655,Smart_718b,20,1
battle-gen9randombattle-1656,Smart_718b,18,1
battle-gen9randombattle-1657,Smart_718b,20,1
battle-gen9randombattle-1658,Smart_718b,21,1
battle-gen9randombattle-1659,Smart_718b,18,1
battle-gen9randombattle-1660,Smart_718b,29,1
battle-gen9randombattle-1661,Smart_718b,13,1
battle-gen9randombattle-1662,Smart_718b,15,1
battle-gen9randombattle-1663,Smart_718b,19,1
battle-gen9randombattle-1664,Smart_718b,22,1
battle-gen9randombattle-1665,Rand_718b,46,0
battle-gen9randombattle-1666,Smart_718b,38,1
battle-gen9randombattle-1667,Smart_718b,14,1
battle-gen9randombattle-1668,Smart_718b,30,1
battle-gen9randombattle-1669,Smart_718b,22,1
battle-gen9randombattle-1670,Smart_718b,22,1
battle-gen9randombattle-1671,Rand_718b,27,0
battle-gen9randombattle-1672,Smart_718b,18,1
battle-gen9randombattle-1673,Smart_718b,25,1
battle-gen9randombattle-1674,Smart_718b,15,1
battle-gen9randombattle-1675,Smart_718b,15,1
battle-gen9randombattle-1676,Smart_718b,18,1
battle-gen9randombattle-1677,Smart_718b,12,1
battle-gen9randombattle-1678,Smart_718b,22,1
battle-gen9randombattle-1679,Smart_718b,15,1
battle-gen9randombattle-1680,Smart_718b,22,1
battle-gen9randombattle-1681,Smart_718b,19,1
battle-gen9randombattle-1682,Smart_718b,23,1
battle-gen9randombattle-1683,Smart_718b,23,1
battle-gen9randombattle-1684,Smart_718b,25,1
