battle_id,winner,turns,won,team_us,team_opp,fainted_us,fainted_opp,moves_used
battle-gen9randomdoublesbattle-116268,V2_B_b8b5,42,0,florges|groudon|klefki|lucario|minun|zarudedada,alomomola|grafaiai|mienshao|necrozmaduskmane|primarina|swalot,6,4,
battle-gen9randomdoublesbattle-116269,V2_A_b8b5,13,1,houndoom|infernape|kyogre|registeel|slowbro|vespiquen,cacturne|floatzel|mismagius|orthworm|roaringmoon|wyrdeer,3,6,
battle-gen9randomdoublesbattle-116270,V2_B_b8b5,17,0,cramorant|dialgaorigin|dragonite|sudowoodo|typhlosionhisui|uxie,ceruledge|donphan|exeggutor|fezandipiti|kingambit|landorustherian,6,3,
battle-gen9randomdoublesbattle-116271,V2_B_b8b5,12,0,bruxish|cloyster|kyuremblack|raichualola|sinistchamasterpiece|tinkaton,corviknight|electabuzz|enamorus|flapple|glastrier|lycanroc,6,2,
battle-gen9randomdoublesbattle-116272,V2_B_b8b5,16,0,drednaw|eelektross|lugia|metagross|noivern|weavile,clawitzer|groudon|hitmonlee|magnezone|palafin|pecharunt,6,5,
battle-gen9randomdoublesbattle-116273,V2_B_b8b5,16,0,gyarados|luxray|sandyshocks|scrafty|vivillonsandstorm|wochien,azumarill|crabominable|lycanrocdusk|manaphy|serperior|zamazentacrowned,6,2,
battle-gen9randomdoublesbattle-116274,V2_A_b8b5,18,1,diancie|hooh|luvdisc|mightyena|palossand|toxicroak,arcaninehisui|calyrexice|gholdengo|hariyama|regieleki|regigigas,5,6,
battle-gen9randomdoublesbattle-116275,V2_A_b8b5,11,1,cryogonal|hatterene|ironthorns|slitherwing|vikavolt|volcanion,beartic|charizard|deoxysattack|dewgong|ironcrown|registeel,3,6,
battle-gen9randomdoublesbattle-116276,V2_A_b8b5,14,1,cloyster|drednaw|gallade|gengar|magearna|shiftry,azumarill|greedent|houndoom|kommoo|meowstic|virizion,4,6,
battle-gen9randomdoublesbattle-116277,V2_A_b8b5,15,1,baxcalibur|clefable|furret|hydrapple|mienshao|smeargle,crabominable|latias|moltres|scovillain|solgaleo|tatsugiri,5,6,
battle-gen9randomdoublesbattle-116278,V2_A_b8b5,11,1,dragapult|flapple|heracross|persian|pincurchin|porygon2,calyrexshadow|carbink|deoxysattack|lumineon|wugtrio|zangoose,1,6,
battle-gen9randomdoublesbattle-116279,V2_A_b8b5,31,1,cloyster|dachsbun|giratina|phione|screamtail|serperior,carbink|murkrow|regieleki|screamtail|smeargle|vileplume,4,6,
battle-gen9randomdoublesbattle-116280,V2_B_b8b5,18,0,electrode|klefki|ninetalesalola|pawmot|spidops|tatsugiri,dusknoir|heatran|jirachi|kricketune|mienshao|pikachupartner,6,4,
battle-gen9randomdoublesbattle-116281,V2_B_b8b5,14,0,chandelure|groudon|lapras|sandslashalola|vikavolt|wugtrio,araquanid|charizard|crawdaunt|cyclizar|mesprit|perrserker,6,5,
battle-gen9randomdoublesbattle-116282,V2_B_b8b5,21,0,drifblim|glastrier|kommoo|okidogi|serperior|snorlax,eelektross|frosmoth|gougingfire|greattusk|infernape|wyrdeer,6,5,
battle-gen9randomdoublesbattle-116283,V2_A_b8b5,16,1,darkrai|emboar|greedent|mamoswine|ninetales|spidops,basculinbluestriped|drednaw|grumpig|pachirisu|persianalola|polteageist,5,6,
battle-gen9randomdoublesbattle-116284,V2_B_b8b5,13,0,deoxys|emboar|flygon|mew|staraptor|vivillonpolar,blissey|fezandipiti|luvdisc|wochien,6,2,
battle-gen9randomdoublesbattle-116285,V2_A_b8b5,13,1,altaria|gallade|greedent|regidrago|registeel|seviper,blastoise|haxorus|polteageistantique|pyroar|solgaleo|volbeat,3,6,
battle-gen9randomdoublesbattle-116286,V2_B_b8b5,17,0,cresselia|forretress|galvantula|gumshoos|hitmontop|rayquaza,cinccino|dewgong|golemalola|munkidori|rillaboom|skeledirge,6,5,
battle-gen9randomdoublesbattle-116287,V2_A_b8b5,14,1,electivire|indeedeef|mismagius|noivern|regidrago|snorlax,comfey|darkrai|inteleon|rotommow|salamence|tentacruel,1,6,
battle-gen9randomdoublesbattle-116288,V2_B_b8b5,20,0,eiscuenoice|mamoswine|moltres|pyroar|regieleki|reuniclus,araquanid|cresselia|dipplin|glimmora|screamtail|vileplume,6,2,
battle-gen9randomdoublesbattle-116289,V2_A_b8b5,11,1,appletun|arceus|bellibolt|calyrexshadow|clefairy|hippowdon,chienpao|crawdaunt|houndstone|ironhands|lugia|ursaluna,3,6,
battle-gen9randomdoublesbattle-116290,V2_A_b8b5,10,1,arceusrock|chimecho|giratina|glalie|oranguru|ursaluna,emboar|glalie|golemalola|mienshao|politoed|tentacruel,0,6,
battle-gen9randomdoublesbattle-116291,V2_B_b8b5,18,0,cacturne|chienpao|gougingfire|oricorio|toxapex|trevenant,beartic|braviaryhisui|greninja|noctowl|rotomwash|vigoroth,6,4,
battle-gen9randomdoublesbattle-116292,V2_A_b8b5,20,1,brutebonnet|krookodile|orthworm|pikachuhoenn|pincurchin|taurospaldeacombat,empoleon|overqwil|ribombee|slitherwing|toedscruel|toucannon,3,6,
battle-gen9randomdoublesbattle-116293,V2_A_b8b5,54,1,avalugg|clodsire|granbull|lumineon|mesprit|orthworm,dedenne|dialgaorigin|flygon|hippowdon|mimikyu|passimian,5,6,
battle-gen9randomdoublesbattle-116294,V2_A_b8b5,27,1,dudunsparce|haxorus|ironmoth|mismagius|ogerponwellspring|quagsire,blaziken|breloom|jolteon|pelipper|skarmory|terapagos,3,6,
battle-gen9randomdoublesbattle-116295,V2_B_b8b5,16,0,arceus|delibird|deoxysspeed|ogerpon|tornadus|torterra,calyrex|ditto|florgesblue|furret|lilliganthisui|spidops,6,2,
battle-gen9randomdoublesbattle-116296,V2_A_b8b5,16,1,abomasnow|clodsire|crawdaunt|ironjugulis|rotomheat|swampert,hippowdon|magmar|pikachusinnoh|ribombee|volcarona|wyrdeer,3,6,
battle-gen9randomdoublesbattle-116297,V2_A_b8b5,12,1,comfey|indeedee|komala|lycanrocdusk|mewtwo|thundurus,bastiodon|chiyu|conkeldurr|hatterene|smeargle|talonflame,1,6,
battle-gen9randomdoublesbattle-116298,V2_A_b8b5,27,1,barraskewda|entei|pachirisu|ragingbolt|wigglytuff|wochien,blissey|mewtwo|mimikyu|primarina|talonflame|zarude,5,6,
battle-gen9randomdoublesbattle-116299,V2_A_b8b5,16,1,corviknight|kommoo|meowscarada|mew|mismagius|wugtrio,archaludon|dudunsparcethreesegment|dusknoir|florgesblue|pawmot|registeel,5,6,
battle-gen9randomdoublesbattle-116300,V2_A_b8b5,28,1,brambleghast|kyuremblack|meowstic|pawmot|terapagosterastal|umbreon,cryogonal|dodrio|koraidon|metagross|politoed|typhlosionhisui,2,6,
battle-gen9randomdoublesbattle-116301,V2_A_b8b5,14,1,crabominable|cryogonal|dialgaorigin|gastrodoneast|goodra|hariyama,braviaryhisui|breloom|cacturne|floatzel|furret|hitmonlee,2,6,
