battle_id,heuristic,opponent_type,winner,won,turns,team_us,team_opp,fainted_us,remaining_pokemon_us,total_hp_us,fainted_opp,remaining_pokemon_opp,total_hp_opp
battle-gen9randombattle-10266,v1,max_power,v1Abba23e73p8002,1,19,ampharos|lapras|mewtwo|snorlax|terrakion|victreebel,cresselia|duraludon|ironleaves|keldeoresolute|mamoswine|tinkaton,5,1,0.229,6,0,0.0
battle-gen9randombattle-10267,v1,max_power,Oppbba23e73p8002,0,18,darkrai|delphox|gholdengo|granbull|leafeon|palafin,banette|flapple|lokix|screamtail|slaking|zekrom,6,0,0.0,5,1,0.36
battle-gen9randombattle-10268,v1,max_power,v1Abba23e73p8002,1,47,arboliva|beartic|coalossal|sylveon|tropius|weezinggalar,calyrexshadow|cloyster|emboar|lugia|misdreavus|salazzle,4,2,1.695,6,0,0.0
battle-gen9randombattle-10269,v1,max_power,v1Abba23e73p8002,1,16,deoxysdefense|donphan|flamigo|incineroar|sceptile|vaporeon,ariados|cloyster|dunsparce|plusle|scyther|zoroarkhisui,4,2,1.803,6,0,0.0
battle-gen9randombattle-10270,v1,max_power,v1Abba23e73p8002,1,21,blissey|exeggutoralola|furret|hariyama|reshiram|serperior,azumarill|hatterene|kingdra|magmortar|mamoswine|reshiram,5,1,0.26,6,0,0.0
battle-gen9randombattle-10271,v1,max_power,v1Abba23e73p8002,1,17,glimmora|indeedeef|infernape|rabsca|sableye|torkoal,cinccino|dragapult|dudunsparcethreesegment|ironboulder|ironleaves|magearna,3,3,2.395,6,0,0.0
battle-gen9randombattle-10272,v1,max_power,v1Abba23e73p8002,1,16,hooh|keldeoresolute|raikou|seviper|toedscruel|vileplume,kingambit|ninetales|politoed|reuniclus|suicune|toxicroak,2,4,3.288,6,0,0.0
battle-gen9randombattle-10273,v1,max_power,v1Abba23e73p8002,1,18,arceuspsychic|basculin|fezandipiti|heracross|milotic|sawsbuckautumn,arceuswater|brutebonnet|exeggutoralola|greninja|registeel|wigglytuff,3,3,2.571,6,0,0.0
battle-gen9randombattle-10274,v1,max_power,v1Abba23e73p8002,1,23,hypno|ironmoth|lugia|lurantis|swampert|zebstrika,appletun|beartic|kilowattrel|mesprit|palossand|pincurchin,5,1,0.398,6,0,0.0
battle-gen9randombattle-10275,v1,max_power,v1Abba23e73p8002,1,15,basculinbluestriped|krookodile|regice|taurospaldeaaqua|wigglytuff|yanmega,drifblim|malamar|passimian|tentacruel|vivillonsavanna|walkingwake,4,2,2.0,6,0,0.0
